InstrumentName, Chatfield Park,
01/26/2019 17:00:00.000000,37.0,2.6
01/26/2019 18:00:00.000000,43.0,2.0
01/26/2019 19:00:00.000000,46.0,1.6
01/26/2019 20:00:00.000000,48.0,1.3
01/26/2019 21:00:00.000000,49.0,1.2
01/26/2019 22:00:00.000000,50.0,1.1
01/26/2019 23:00:00.000000,49.0,1.1
01/27/2019 00:00:00.000000,49.0,1.1
01/27/2019 01:00:00.000000,49.0,1.0
01/27/2019 02:00:00.000000,49.0,0.9
01/27/2019 03:00:00.000000,48.0,0.8
01/27/2019 04:00:00.000000,45.0,1.1
01/27/2019 05:00:00.000000,41.0,1.6
01/27/2019 06:00:00.000000,32.0,2.4
01/27/2019 07:00:00.000000,29.0,2.6
01/27/2019 08:00:00.000000,31.0,2.3
01/27/2019 09:00:00.000000,29.0,2.1
01/27/2019 10:00:00.000000,28.0,1.9
01/27/2019 11:00:00.000000,28.0,1.9
01/27/2019 12:00:00.000000,28.0,1.8
01/27/2019 13:00:00.000000,26.0,1.8
01/27/2019 14:00:00.000000,25.0,1.7
01/27/2019 15:00:00.000000,29.0,1.5
01/27/2019 16:00:00.000000,31.0,1.2
01/27/2019 17:00:00.000000,33.0,0.9
01/27/2019 18:00:00.000000,38.0,0.8
01/27/2019 19:00:00.000000,39.0,0.8
01/27/2019 20:00:00.000000,39.0,0.8
01/27/2019 21:00:00.000000,39.0,0.9
01/27/2019 22:00:00.000000,38.0,1.1
01/27/2019 23:00:00.000000,37.0,1.8
01/28/2019 00:00:00.000000,36.0,1.8
01/28/2019 01:00:00.000000,37.0,1.2
01/28/2019 02:00:00.000000,37.0,0.8
01/28/2019 03:00:00.000000,38.0,0.6
01/28/2019 04:00:00.000000,40.0,0.5
01/28/2019 05:00:00.000000,40.0,0.7
01/28/2019 06:00:00.000000,40.0,1.0
01/28/2019 07:00:00.000000,40.0,1.3
01/28/2019 08:00:00.000000,40.0,1.4
01/28/2019 09:00:00.000000,38.0,1.4
01/28/2019 10:00:00.000000,37.0,0.8
01/28/2019 11:00:00.000000,37.0,0.7
01/28/2019 12:00:00.000000,35.0,0.7
01/28/2019 13:00:00.000000,34.0,1.0
01/28/2019 14:00:00.000000,34.0,2.0
01/28/2019 15:00:00.000000,35.0,2.1
01/28/2019 16:00:00.000000,36.0,2.5
01/28/2019 17:00:00.000000,37.0,2.8
01/28/2019 18:00:00.000000,39.0,2.8
01/28/2019 19:00:00.000000,40.0,3.0
01/28/2019 20:00:00.000000,41.0,3.3
01/28/2019 21:00:00.000000,42.0,3.6
01/28/2019 22:00:00.000000,43.0,3.7
01/28/2019 23:00:00.000000,42.0,4.0
01/29/2019 00:00:00.000000,41.0,4.5
01/29/2019 01:00:00.000000,40.0,4.8
01/29/2019 02:00:00.000000,38.0,4.9
01/29/2019 03:00:00.000000,37.0,4.9
01/29/2019 04:00:00.000000,36.0,4.6
01/29/2019 05:00:00.000000,35.0,4.6
01/29/2019 06:00:00.000000,35.0,4.8
01/29/2019 07:00:00.000000,34.0,4.8
01/29/2019 08:00:00.000000,34.0,4.7
01/29/2019 09:00:00.000000,34.0,4.7
01/29/2019 10:00:00.000000,33.0,4.2
01/29/2019 11:00:00.000000,32.0,4.2
01/29/2019 12:00:00.000000,31.0,4.3
01/29/2019 13:00:00.000000,31.0,4.3
01/29/2019 14:00:00.000000,29.0,4.2
01/29/2019 15:00:00.000000,25.0,5.5
01/29/2019 16:00:00.000000,27.0,5.3
01/29/2019 17:00:00.000000,27.0,5.0
01/29/2019 18:00:00.000000,28.0,4.9
01/29/2019 19:00:00.000000,29.0,6.1
01/29/2019 20:00:00.000000,31.0,8.5
01/29/2019 21:00:00.000000,31.0,11.4
01/29/2019 22:00:00.000000,30.0,13.4
01/29/2019 23:00:00.000000,26.0,14.3
01/30/2019 00:00:00.000000,23.0,14.7
01/30/2019 01:00:00.000000,19.0,14.7
01/30/2019 02:00:00.000000,12.0,14.0
01/30/2019 03:00:00.000000,16.0,12.9
01/30/2019 04:00:00.000000,17.0,10.7
01/30/2019 05:00:00.000000,20.0,9.1
01/30/2019 06:00:00.000000,27.0,8.6
01/30/2019 07:00:00.000000,26.0,9.7
01/30/2019 08:00:00.000000,33.0,8.0
01/30/2019 09:00:00.000000,30.0,6.2
01/30/2019 10:00:00.000000,29.0,6.2
01/30/2019 11:00:00.000000,26.0,6.4
01/30/2019 12:00:00.000000,17.0,6.2
01/30/2019 13:00:00.000000,20.0,5.9
01/30/2019 14:00:00.000000,18.0,5.4
01/30/2019 15:00:00.000000,18.0,5.6
01/30/2019 16:00:00.000000,25.0,5.5
01/30/2019 17:00:00.000000,22.0,4.9
01/30/2019 18:00:00.000000,27.0,6.8
01/30/2019 19:00:00.000000,35.0,5.2
01/30/2019 20:00:00.000000,33.0,4.3
01/30/2019 21:00:00.000000,36.0,4.0
01/30/2019 22:00:00.000000,32.0,4.1
01/30/2019 23:00:00.000000,34.0,4.5
01/31/2019 00:00:00.000000,34.0,4.4
01/31/2019 01:00:00.000000,34.0,4.0
01/31/2019 02:00:00.000000,36.0,4.0
01/31/2019 03:00:00.000000,32.0,4.1
01/31/2019 04:00:00.000000,32.0,4.1
01/31/2019 05:00:00.000000,34.0,4.0
01/31/2019 06:00:00.000000,32.0,4.0
01/31/2019 07:00:00.000000,31.0,3.8
01/31/2019 08:00:00.000000,31.0,3.5
01/31/2019 09:00:00.000000,30.0,3.4
01/31/2019 10:00:00.000000,31.0,3.1
01/31/2019 11:00:00.000000,31.0,3.0
01/31/2019 12:00:00.000000,33.0,2.9
01/31/2019 13:00:00.000000,32.0,2.9
01/31/2019 14:00:00.000000,32.0,3.1
01/31/2019 15:00:00.000000,29.0,4.4
01/31/2019 16:00:00.000000,30.0,4.6
01/31/2019 17:00:00.000000,31.0,4.5
01/31/2019 18:00:00.000000,38.0,3.4
01/31/2019 19:00:00.000000,42.0,3.0
01/31/2019 20:00:00.000000,43.0,3.0
01/31/2019 21:00:00.000000,41.0,3.2
01/31/2019 22:00:00.000000,39.0,4.7
01/31/2019 23:00:00.000000,29.0,8.1
01/01/2019 01:00:00.000000,20.0,
01/01/2019 03:00:00.000000,21.0,
01/01/2019 09:00:00.000000,18.0,7.6
01/01/2019 12:00:00.000000,16.0,
01/01/2019 13:00:00.000000,17.0,
01/01/2019 14:00:00.000000,15.0,
01/01/2019 15:00:00.000000,15.0,
01/01/2019 16:00:00.000000,16.0,
01/01/2019 17:00:00.000000,19.0,
01/01/2019 18:00:00.000000,21.0,
01/01/2019 19:00:00.000000,21.0,
01/01/2019 21:00:00.000000,22.0,
01/01/2019 23:00:00.000000,19.0,
01/02/2019 00:00:00.000000,13.0,
01/02/2019 01:00:00.000000,15.0,
01/02/2019 02:00:00.000000,13.0,
01/02/2019 05:00:00.000000,11.0,
01/02/2019 07:00:00.000000,10.0,
01/02/2019 09:00:00.000000,10.0,13.1
01/02/2019 10:00:00.000000,13.0,
01/02/2019 11:00:00.000000,17.0,
01/02/2019 12:00:00.000000,22.0,
01/02/2019 13:00:00.000000,23.0,
01/02/2019 14:00:00.000000,28.0,
01/02/2019 15:00:00.000000,26.0,
01/02/2019 16:00:00.000000,30.0,
01/02/2019 17:00:00.000000,35.0,
01/02/2019 18:00:00.000000,39.0,
01/02/2019 19:00:00.000000,38.0,
01/02/2019 20:00:00.000000,40.0,
01/02/2019 22:00:00.000000,41.0,
01/03/2019 00:00:00.000000,36.0,
01/03/2019 01:00:00.000000,37.0,
01/03/2019 02:00:00.000000,35.0,
01/03/2019 03:00:00.000000,34.0,
01/03/2019 04:00:00.000000,33.0,
01/03/2019 06:00:00.000000,28.0,
01/03/2019 09:00:00.000000,,3.3
01/03/2019 11:00:00.000000,27.0,
01/03/2019 14:00:00.000000,33.0,
01/03/2019 18:00:00.000000,39.0,
01/03/2019 19:00:00.000000,42.0,
01/03/2019 20:00:00.000000,42.0,
01/03/2019 22:00:00.000000,41.0,
01/04/2019 00:00:00.000000,37.0,
01/04/2019 02:00:00.000000,33.0,
01/04/2019 03:00:00.000000,30.0,
01/04/2019 05:00:00.000000,22.0,
01/04/2019 06:00:00.000000,19.0,
01/04/2019 07:00:00.000000,20.0,
01/04/2019 09:00:00.000000,18.0,2.7
01/04/2019 10:00:00.000000,26.0,
01/04/2019 11:00:00.000000,25.0,
01/04/2019 12:00:00.000000,23.0,
01/04/2019 14:00:00.000000,24.0,
01/04/2019 15:00:00.000000,24.0,
01/04/2019 16:00:00.000000,33.0,
01/04/2019 17:00:00.000000,35.0,
01/04/2019 18:00:00.000000,38.0,
01/04/2019 19:00:00.000000,43.0,
01/04/2019 20:00:00.000000,42.0,
01/04/2019 21:00:00.000000,43.0,
01/04/2019 22:00:00.000000,42.0,
01/04/2019 23:00:00.000000,40.0,
01/05/2019 00:00:00.000000,38.0,
01/05/2019 01:00:00.000000,33.0,
01/05/2019 05:00:00.000000,26.0,
01/05/2019 07:00:00.000000,22.0,
01/05/2019 09:00:00.000000,,3.3
01/05/2019 10:00:00.000000,21.0,
01/05/2019 11:00:00.000000,27.0,
01/05/2019 12:00:00.000000,30.0,
01/05/2019 13:00:00.000000,32.0,
01/05/2019 14:00:00.000000,33.0,
01/05/2019 15:00:00.000000,35.0,
01/05/2019 16:00:00.000000,31.0,
01/05/2019 17:00:00.000000,35.0,
01/05/2019 18:00:00.000000,37.0,
01/05/2019 19:00:00.000000,40.0,
01/05/2019 20:00:00.000000,44.0,
01/05/2019 21:00:00.000000,41.0,
01/05/2019 22:00:00.000000,36.0,
01/05/2019 23:00:00.000000,21.0,
01/06/2019 00:00:00.000000,15.0,
01/06/2019 01:00:00.000000,21.0,
01/06/2019 02:00:00.000000,15.0,
01/06/2019 03:00:00.000000,14.0,
01/06/2019 04:00:00.000000,11.0,
01/06/2019 05:00:00.000000,11.0,
01/06/2019 07:00:00.000000,12.0,
01/06/2019 09:00:00.000000,,10.3
01/06/2019 11:00:00.000000,10.0,
01/06/2019 14:00:00.000000,12.0,
01/06/2019 16:00:00.000000,16.0,
01/06/2019 17:00:00.000000,19.0,
01/06/2019 18:00:00.000000,23.0,
01/06/2019 19:00:00.000000,27.0,
01/06/2019 20:00:00.000000,37.0,
01/06/2019 21:00:00.000000,40.0,
01/06/2019 22:00:00.000000,37.0,
01/06/2019 23:00:00.000000,39.0,
01/07/2019 00:00:00.000000,39.0,
01/07/2019 04:00:00.000000,43.0,
01/07/2019 05:00:00.000000,42.0,
01/07/2019 06:00:00.000000,44.0,
01/07/2019 09:00:00.000000,46.0,
01/07/2019 11:00:00.000000,45.0,
01/07/2019 12:00:00.000000,46.0,
01/07/2019 13:00:00.000000,44.0,
01/07/2019 14:00:00.000000,24.0,
01/07/2019 15:00:00.000000,38.0,
01/07/2019 16:00:00.000000,40.0,
01/07/2019 17:00:00.000000,39.0,
01/07/2019 18:00:00.000000,40.0,
01/07/2019 19:00:00.000000,45.0,
01/07/2019 20:00:00.000000,44.0,
01/07/2019 21:00:00.000000,44.0,
01/08/2019 05:00:00.000000,43.0,
01/08/2019 06:00:00.000000,39.0,
01/08/2019 07:00:00.000000,38.0,
01/08/2019 09:00:00.000000,35.0,
01/08/2019 10:00:00.000000,31.0,
01/08/2019 11:00:00.000000,30.0,
01/08/2019 13:00:00.000000,25.0,
01/08/2019 14:00:00.000000,20.0,
01/08/2019 15:00:00.000000,15.0,
01/08/2019 16:00:00.000000,17.0,
01/08/2019 17:00:00.000000,19.0,
01/08/2019 18:00:00.000000,21.0,
01/08/2019 19:00:00.000000,20.0,
01/08/2019 21:00:00.000000,25.0,
01/08/2019 22:00:00.000000,29.0,
01/08/2019 23:00:00.000000,28.0,
01/09/2019 01:00:00.000000,20.0,
01/09/2019 02:00:00.000000,21.0,
01/09/2019 03:00:00.000000,19.0,
01/09/2019 05:00:00.000000,15.0,
01/09/2019 06:00:00.000000,13.0,
01/09/2019 07:00:00.000000,12.0,
01/09/2019 09:00:00.000000,9.0,5.5
01/09/2019 10:00:00.000000,7.0,
01/09/2019 11:00:00.000000,7.0,
01/09/2019 12:00:00.000000,5.0,
01/09/2019 13:00:00.000000,2.0,
01/09/2019 14:00:00.000000,4.0,
01/09/2019 16:00:00.000000,10.0,
01/09/2019 18:00:00.000000,22.0,
01/09/2019 19:00:00.000000,18.0,
01/09/2019 20:00:00.000000,30.0,
01/09/2019 21:00:00.000000,29.0,
01/10/2019 00:00:00.000000,17.0,11.3
01/10/2019 01:00:00.000000,3.0,
01/10/2019 02:00:00.000000,3.0,
01/10/2019 03:00:00.000000,7.0,
01/10/2019 04:00:00.000000,6.0,
01/10/2019 05:00:00.000000,2.0,
01/10/2019 06:00:00.000000,1.0,
01/10/2019 07:00:00.000000,3.0,
01/10/2019 09:00:00.000000,1.0,8.6
01/10/2019 10:00:00.000000,4.0,
01/10/2019 11:00:00.000000,13.0,
01/10/2019 12:00:00.000000,15.0,
01/10/2019 14:00:00.000000,12.0,3.6
01/10/2019 15:00:00.000000,16.0,
01/10/2019 16:00:00.000000,17.0,
01/10/2019 17:00:00.000000,19.0,
01/10/2019 18:00:00.000000,23.0,
01/10/2019 19:00:00.000000,30.0,
01/10/2019 20:00:00.000000,28.0,
01/11/2019 00:00:00.000000,16.0,
01/11/2019 01:00:00.000000,12.0,
01/11/2019 02:00:00.000000,4.0,
01/11/2019 03:00:00.000000,2.0,
01/11/2019 19:00:00.000000,24.0,
01/11/2019 20:00:00.000000,29.0,
01/11/2019 21:00:00.000000,33.0,
01/11/2019 22:00:00.000000,32.0,
01/12/2019 00:00:00.000000,29.0,
01/12/2019 01:00:00.000000,30.0,
01/12/2019 06:00:00.000000,32.0,
01/12/2019 09:00:00.000000,,4.2
01/12/2019 12:00:00.000000,32.0,
01/12/2019 13:00:00.000000,29.0,
01/12/2019 15:00:00.000000,28.0,
01/12/2019 16:00:00.000000,29.0,
01/12/2019 21:00:00.000000,38.0,
01/12/2019 22:00:00.000000,37.0,
01/13/2019 01:00:00.000000,32.0,
01/13/2019 03:00:00.000000,28.0,
01/13/2019 04:00:00.000000,25.0,
01/13/2019 05:00:00.000000,25.0,
01/13/2019 07:00:00.000000,25.0,
01/13/2019 09:00:00.000000,22.0,
01/13/2019 10:00:00.000000,22.0,
01/13/2019 11:00:00.000000,20.0,
01/13/2019 12:00:00.000000,20.0,
01/13/2019 15:00:00.000000,22.0,
01/13/2019 16:00:00.000000,23.0,
01/13/2019 17:00:00.000000,26.0,
01/13/2019 18:00:00.000000,28.0,
01/13/2019 19:00:00.000000,34.0,
01/13/2019 20:00:00.000000,34.0,
01/13/2019 21:00:00.000000,37.0,
01/13/2019 22:00:00.000000,39.0,
01/14/2019 00:00:00.000000,38.0,
01/14/2019 03:00:00.000000,34.0,
01/14/2019 04:00:00.000000,32.0,
01/14/2019 05:00:00.000000,27.0,
01/14/2019 06:00:00.000000,26.0,
01/14/2019 09:00:00.000000,26.0,4.7
01/14/2019 12:00:00.000000,26.0,
01/14/2019 13:00:00.000000,26.0,
01/14/2019 14:00:00.000000,27.0,
01/14/2019 15:00:00.000000,31.0,
01/14/2019 17:00:00.000000,37.0,
01/14/2019 18:00:00.000000,40.0,
01/14/2019 19:00:00.000000,42.0,
01/15/2019 01:00:00.000000,40.0,
01/15/2019 02:00:00.000000,40.0,
01/15/2019 03:00:00.000000,38.0,
01/15/2019 06:00:00.000000,34.0,
01/15/2019 07:00:00.000000,33.0,
01/15/2019 09:00:00.000000,31.0,2.3
01/15/2019 11:00:00.000000,30.0,
01/15/2019 12:00:00.000000,31.0,
01/15/2019 13:00:00.000000,30.0,
01/15/2019 14:00:00.000000,31.0,
01/15/2019 16:00:00.000000,36.0,
01/15/2019 17:00:00.000000,37.0,
01/15/2019 18:00:00.000000,40.0,
01/15/2019 19:00:00.000000,43.0,
01/15/2019 20:00:00.000000,45.0,
01/15/2019 22:00:00.000000,44.0,
01/15/2019 23:00:00.000000,39.0,
01/16/2019 00:00:00.000000,37.0,
01/16/2019 02:00:00.000000,36.0,
01/16/2019 05:00:00.000000,37.0,
01/16/2019 06:00:00.000000,36.0,
01/16/2019 07:00:00.000000,37.0,
01/16/2019 09:00:00.000000,37.0,1.9
01/16/2019 10:00:00.000000,34.0,
01/16/2019 11:00:00.000000,32.0,
01/16/2019 12:00:00.000000,29.0,
01/16/2019 13:00:00.000000,24.0,
01/16/2019 14:00:00.000000,14.0,
01/16/2019 15:00:00.000000,12.0,
01/16/2019 16:00:00.000000,17.0,
01/16/2019 17:00:00.000000,19.0,
01/16/2019 18:00:00.000000,21.0,
01/16/2019 19:00:00.000000,24.0,
01/17/2019 10:00:00.000000,20.0,
01/17/2019 11:00:00.000000,18.0,
01/17/2019 12:00:00.000000,19.0,
01/17/2019 13:00:00.000000,21.0,
01/17/2019 14:00:00.000000,21.0,
01/17/2019 15:00:00.000000,21.0,
01/17/2019 16:00:00.000000,23.0,
01/17/2019 17:00:00.000000,26.0,
01/17/2019 18:00:00.000000,31.0,
01/17/2019 19:00:00.000000,37.0,
01/17/2019 20:00:00.000000,37.0,
01/17/2019 21:00:00.000000,35.0,
01/17/2019 22:00:00.000000,36.0,
01/17/2019 23:00:00.000000,34.0,
01/18/2019 00:00:00.000000,35.0,
01/18/2019 02:00:00.000000,38.0,
01/18/2019 05:00:00.000000,42.0,
01/18/2019 09:00:00.000000,41.0,0.6
01/18/2019 10:00:00.000000,41.0,
01/18/2019 11:00:00.000000,38.0,
01/18/2019 12:00:00.000000,31.0,
01/18/2019 13:00:00.000000,25.0,
01/18/2019 20:00:00.000000,29.0,
01/18/2019 21:00:00.000000,32.0,
01/18/2019 23:00:00.000000,34.0,
01/19/2019 00:00:00.000000,31.0,
01/19/2019 04:00:00.000000,28.0,
01/19/2019 05:00:00.000000,27.0,
01/19/2019 07:00:00.000000,,4.6
01/19/2019 09:00:00.000000,25.0,4.3
01/19/2019 15:00:00.000000,28.0,
01/19/2019 18:00:00.000000,34.0,
01/19/2019 19:00:00.000000,37.0,
01/19/2019 20:00:00.000000,39.0,
01/19/2019 21:00:00.000000,39.0,
01/20/2019 01:00:00.000000,37.0,
01/20/2019 02:00:00.000000,34.0,
01/20/2019 03:00:00.000000,31.0,
01/20/2019 04:00:00.000000,25.0,
01/20/2019 05:00:00.000000,22.0,
01/20/2019 06:00:00.000000,17.0,
01/20/2019 07:00:00.000000,15.0,
01/20/2019 09:00:00.000000,24.0,2.3
01/20/2019 10:00:00.000000,27.0,
01/20/2019 11:00:00.000000,35.0,
01/20/2019 12:00:00.000000,34.0,
01/20/2019 13:00:00.000000,35.0,
01/20/2019 14:00:00.000000,34.0,
01/20/2019 15:00:00.000000,34.0,
01/20/2019 17:00:00.000000,33.0,
01/20/2019 19:00:00.000000,35.0,
01/20/2019 20:00:00.000000,36.0,
01/20/2019 23:00:00.000000,30.0,
01/21/2019 00:00:00.000000,24.0,
01/21/2019 01:00:00.000000,21.0,
01/21/2019 02:00:00.000000,23.0,
01/21/2019 03:00:00.000000,23.0,
01/21/2019 04:00:00.000000,23.0,
01/21/2019 06:00:00.000000,30.0,3.9
01/21/2019 07:00:00.000000,34.0,
01/21/2019 09:00:00.000000,,0.8
01/21/2019 15:00:00.000000,43.0,
01/21/2019 19:00:00.000000,43.0,
01/21/2019 21:00:00.000000,42.0,
01/21/2019 23:00:00.000000,42.0,
01/22/2019 23:00:00.000000,41.0,
01/23/2019 02:00:00.000000,35.0,
01/23/2019 03:00:00.000000,35.0,
01/23/2019 04:00:00.000000,33.0,
01/23/2019 05:00:00.000000,35.0,
01/23/2019 06:00:00.000000,30.0,
01/23/2019 07:00:00.000000,29.0,
01/23/2019 09:00:00.000000,31.0,3.1
01/23/2019 10:00:00.000000,37.0,
01/23/2019 11:00:00.000000,34.0,
01/23/2019 12:00:00.000000,41.0,
01/23/2019 13:00:00.000000,40.0,
01/23/2019 15:00:00.000000,38.0,
01/23/2019 16:00:00.000000,36.0,
01/23/2019 17:00:00.000000,37.0,
01/23/2019 20:00:00.000000,37.0,
01/23/2019 22:00:00.000000,39.0,
01/24/2019 02:00:00.000000,44.0,
01/24/2019 04:00:00.000000,42.0,
01/24/2019 05:00:00.000000,39.0,
01/24/2019 06:00:00.000000,34.0,
01/24/2019 07:00:00.000000,28.0,
01/24/2019 09:00:00.000000,27.0,
01/24/2019 10:00:00.000000,27.0,
01/24/2019 11:00:00.000000,26.0,
01/24/2019 12:00:00.000000,22.0,
01/24/2019 13:00:00.000000,21.0,
01/24/2019 14:00:00.000000,22.0,
01/24/2019 15:00:00.000000,30.0,
01/24/2019 16:00:00.000000,24.0,
01/24/2019 17:00:00.000000,27.0,
01/24/2019 18:00:00.000000,35.0,
01/24/2019 19:00:00.000000,35.0,
01/24/2019 20:00:00.000000,38.0,
01/24/2019 21:00:00.000000,38.0,
01/24/2019 23:00:00.000000,38.0,
01/25/2019 00:00:00.000000,35.0,
01/25/2019 02:00:00.000000,30.0,
01/25/2019 04:00:00.000000,27.0,
01/25/2019 06:00:00.000000,24.0,
01/25/2019 07:00:00.000000,20.0,
01/25/2019 09:00:00.000000,14.0,5.9
01/25/2019 10:00:00.000000,24.0,
01/25/2019 11:00:00.000000,29.0,
01/25/2019 12:00:00.000000,24.0,
01/25/2019 13:00:00.000000,27.0,
01/25/2019 14:00:00.000000,32.0,
01/25/2019 16:00:00.000000,35.0,
01/25/2019 20:00:00.000000,38.0,
01/25/2019 22:00:00.000000,42.0,
01/26/2019 01:00:00.000000,35.0,
01/26/2019 02:00:00.000000,32.0,
01/26/2019 04:00:00.000000,32.0,
01/26/2019 05:00:00.000000,34.0,
01/26/2019 07:00:00.000000,35.0,
01/26/2019 09:00:00.000000,,2.8
01/26/2019 11:00:00.000000,36.0,
01/26/2019 13:00:00.000000,33.0,
01/26/2019 14:00:00.000000,34.0,
01/26/2019 15:00:00.000000,34.0,
01/26/2019 16:00:00.000000,33.0,
01/26/2019 17:00:00.000000,38.0,
01/26/2019 18:00:00.000000,40.0,
01/26/2019 19:00:00.000000,43.0,
01/26/2019 20:00:00.000000,45.0,
01/27/2019 03:00:00.000000,49.0,
01/27/2019 04:00:00.000000,48.0,
01/27/2019 05:00:00.000000,43.0,
01/27/2019 06:00:00.000000,38.0,
01/27/2019 07:00:00.000000,35.0,
01/27/2019 09:00:00.000000,31.0,2.3
01/27/2019 12:00:00.000000,27.0,
01/27/2019 14:00:00.000000,26.0,
01/27/2019 15:00:00.000000,28.0,
01/27/2019 16:00:00.000000,32.0,
01/27/2019 17:00:00.000000,36.0,
01/27/2019 18:00:00.000000,36.0,
01/27/2019 20:00:00.000000,40.0,
01/28/2019 00:00:00.000000,37.0,
01/28/2019 02:00:00.000000,38.0,
01/28/2019 04:00:00.000000,39.0,
01/28/2019 05:00:00.000000,41.0,
01/28/2019 06:00:00.000000,41.0,
01/28/2019 09:00:00.000000,40.0,1.1
01/28/2019 10:00:00.000000,38.0,
01/28/2019 11:00:00.000000,35.0,
01/28/2019 12:00:00.000000,34.0,
01/28/2019 15:00:00.000000,34.0,
01/28/2019 16:00:00.000000,35.0,
01/28/2019 17:00:00.000000,36.0,
01/28/2019 18:00:00.000000,38.0,
01/28/2019 19:00:00.000000,41.0,
01/28/2019 20:00:00.000000,42.0,
01/28/2019 21:00:00.000000,43.0,
01/28/2019 22:00:00.000000,42.0,
01/29/2019 01:00:00.000000,41.0,
01/29/2019 02:00:00.000000,40.0,
01/29/2019 03:00:00.000000,38.0,
01/29/2019 04:00:00.000000,37.0,
01/29/2019 06:00:00.000000,34.0,
01/29/2019 09:00:00.000000,,4.5
01/29/2019 10:00:00.000000,34.0,
01/29/2019 13:00:00.000000,30.0,4.2
01/29/2019 14:00:00.000000,28.0,
01/29/2019 15:00:00.000000,26.0,
01/29/2019 16:00:00.000000,25.0,
01/29/2019 17:00:00.000000,28.0,
01/29/2019 18:00:00.000000,29.0,
01/29/2019 19:00:00.000000,30.0,
01/29/2019 23:00:00.000000,28.0,
01/30/2019 00:00:00.000000,15.0,
01/30/2019 01:00:00.000000,12.0,
01/30/2019 02:00:00.000000,17.0,
01/30/2019 03:00:00.000000,15.0,
01/30/2019 04:00:00.000000,20.0,
01/30/2019 05:00:00.000000,26.0,
01/30/2019 06:00:00.000000,22.0,
01/30/2019 09:00:00.000000,32.0,8.0
01/30/2019 10:00:00.000000,28.0,
01/30/2019 11:00:00.000000,25.0,
01/30/2019 12:00:00.000000,23.0,
01/30/2019 13:00:00.000000,11.0,
01/30/2019 14:00:00.000000,15.0,
01/30/2019 15:00:00.000000,20.0,
01/30/2019 16:00:00.000000,21.0,
01/30/2019 17:00:00.000000,33.0,
01/30/2019 18:00:00.000000,26.0,
01/30/2019 19:00:00.000000,31.0,
01/30/2019 20:00:00.000000,38.0,
01/30/2019 21:00:00.000000,34.0,
01/30/2019 22:00:00.000000,35.0,
01/30/2019 23:00:00.000000,29.0,
01/31/2019 00:00:00.000000,31.0,
01/31/2019 02:00:00.000000,33.0,
01/31/2019 03:00:00.000000,35.0,
01/31/2019 04:00:00.000000,34.0,
01/31/2019 05:00:00.000000,31.0,
01/31/2019 06:00:00.000000,33.0,
01/31/2019 09:00:00.000000,,3.5
01/31/2019 10:00:00.000000,29.0,
01/31/2019 13:00:00.000000,35.0,
01/31/2019 14:00:00.000000,31.0,
01/31/2019 15:00:00.000000,32.0,
01/31/2019 16:00:00.000000,31.0,
01/31/2019 17:00:00.000000,33.0,
01/31/2019 18:00:00.000000,34.0,
01/31/2019 19:00:00.000000,37.0,
01/31/2019 20:00:00.000000,40.0,
01/31/2019 21:00:00.000000,42.0,
01/31/2019 22:00:00.000000,40.0,
01/31/2019 23:00:00.000000,35.0,
                
