InstrumentName, I-25 Globeville,
StartTime, 2018-06-01 00:00:00,
EndTime, 2018-06-30 23:59:59,
Date,NO2,PM2.5
06/01/2018 00:00:00.000000,10.0,2.3
06/01/2018 01:00:00.000000,15.0,2.3
06/01/2018 02:00:00.000000,35.0,3.0
06/01/2018 03:00:00.000000,14.0,3.6
06/01/2018 04:00:00.000000,12.0,2.8
06/01/2018 05:00:00.000000,,2.8
06/01/2018 06:00:00.000000,39.0,3.4
06/01/2018 07:00:00.000000,41.0,4.3
06/01/2018 08:00:00.000000,50.0,4.3
06/01/2018 09:00:00.000000,45.0,5.2
06/01/2018 10:00:00.000000,39.0,5.5
06/01/2018 11:00:00.000000,45.0,6.1
06/01/2018 12:00:00.000000,53.0,8.2
06/01/2018 13:00:00.000000,47.0,7.8
06/01/2018 14:00:00.000000,52.0,8.7
06/01/2018 15:00:00.000000,35.0,7.6
06/01/2018 16:00:00.000000,31.0,6.2
06/01/2018 17:00:00.000000,34.0,5.8
06/01/2018 18:00:00.000000,24.0,4.8
06/01/2018 19:00:00.000000,30.0,4.2
06/01/2018 20:00:00.000000,38.0,4.2
06/01/2018 21:00:00.000000,42.0,3.5
06/01/2018 22:00:00.000000,23.0,3.0
06/01/2018 23:00:00.000000,22.0,2.9
06/02/2018 00:00:00.000000,18.0,3.4
06/02/2018 01:00:00.000000,15.0,3.0
06/02/2018 02:00:00.000000,20.0,2.9
06/02/2018 03:00:00.000000,37.0,3.0
06/02/2018 04:00:00.000000,36.0,3.2
06/02/2018 05:00:00.000000,,3.6
06/02/2018 06:00:00.000000,11.0,4.0
06/02/2018 07:00:00.000000,13.0,4.3
06/02/2018 08:00:00.000000,18.0,4.3
06/02/2018 09:00:00.000000,16.0,3.9
06/02/2018 10:00:00.000000,18.0,3.8
06/02/2018 11:00:00.000000,16.0,3.6
06/02/2018 12:00:00.000000,12.0,3.4
06/02/2018 13:00:00.000000,6.0,3.2
06/02/2018 14:00:00.000000,,3.2
06/02/2018 23:00:00.000000,7.0,2.4
06/03/2018 00:00:00.000000,3.0,2.4
06/03/2018 01:00:00.000000,3.0,2.4
06/03/2018 02:00:00.000000,4.0,2.4
06/03/2018 03:00:00.000000,4.0,2.5
06/03/2018 04:00:00.000000,8.0,2.6
06/03/2018 05:00:00.000000,,2.7
06/03/2018 06:00:00.000000,11.0,2.9
06/03/2018 07:00:00.000000,25.0,3.9
06/03/2018 08:00:00.000000,22.0,3.9
06/03/2018 09:00:00.000000,14.0,4.4
06/03/2018 10:00:00.000000,17.0,4.6
06/03/2018 11:00:00.000000,19.0,4.6
06/03/2018 12:00:00.000000,19.0,4.6
06/03/2018 13:00:00.000000,18.0,4.5
06/03/2018 14:00:00.000000,20.0,4.7
06/03/2018 15:00:00.000000,26.0,5.0
06/03/2018 16:00:00.000000,19.0,5.1
06/03/2018 17:00:00.000000,16.0,4.8
06/03/2018 18:00:00.000000,15.0,4.7
06/03/2018 19:00:00.000000,14.0,4.6
06/03/2018 20:00:00.000000,24.0,4.6
06/03/2018 21:00:00.000000,23.0,4.6
06/03/2018 22:00:00.000000,25.0,4.5
06/03/2018 23:00:00.000000,26.0,4.4
06/04/2018 00:00:00.000000,33.0,4.6
06/04/2018 01:00:00.000000,35.0,4.9
06/04/2018 02:00:00.000000,36.0,5.1
06/04/2018 03:00:00.000000,44.0,5.8
06/04/2018 04:00:00.000000,19.0,5.7
06/04/2018 05:00:00.000000,,5.9
06/04/2018 06:00:00.000000,46.0,7.0
06/04/2018 07:00:00.000000,46.0,8.2
06/04/2018 08:00:00.000000,33.0,8.2
06/04/2018 09:00:00.000000,37.0,8.6
06/04/2018 10:00:00.000000,39.0,8.5
06/04/2018 11:00:00.000000,37.0,8.7
06/04/2018 12:00:00.000000,43.0,8.7
06/04/2018 13:00:00.000000,42.0,8.8
06/04/2018 14:00:00.000000,30.0,9.1
06/04/2018 15:00:00.000000,23.0,8.2
06/04/2018 16:00:00.000000,18.0,6.3
06/04/2018 17:00:00.000000,31.0,5.6
06/04/2018 18:00:00.000000,39.0,5.8
06/04/2018 19:00:00.000000,32.0,5.4
06/04/2018 20:00:00.000000,32.0,4.7
06/04/2018 21:00:00.000000,31.0,5.0
06/04/2018 22:00:00.000000,29.0,3.9
06/04/2018 23:00:00.000000,29.0,3.3
06/05/2018 00:00:00.000000,5.0,3.5
06/05/2018 01:00:00.000000,6.0,3.0
06/05/2018 02:00:00.000000,11.0,3.6
06/05/2018 03:00:00.000000,12.0,3.4
06/05/2018 04:00:00.000000,36.0,4.3
06/05/2018 05:00:00.000000,,5.2
06/05/2018 06:00:00.000000,37.0,5.8
06/05/2018 07:00:00.000000,24.0,5.4
06/05/2018 08:00:00.000000,26.0,5.4
06/05/2018 09:00:00.000000,22.0,5.0
06/05/2018 10:00:00.000000,32.0,5.2
06/05/2018 11:00:00.000000,44.0,5.7
06/05/2018 12:00:00.000000,48.0,6.5
06/05/2018 13:00:00.000000,50.0,7.3
06/05/2018 14:00:00.000000,52.0,8.1
06/05/2018 15:00:00.000000,53.0,10.1
06/05/2018 16:00:00.000000,28.0,8.1
06/05/2018 17:00:00.000000,26.0,6.3
06/05/2018 18:00:00.000000,14.0,5.0
06/05/2018 19:00:00.000000,35.0,5.0
06/05/2018 20:00:00.000000,15.0,4.4
06/05/2018 21:00:00.000000,35.0,4.7
06/05/2018 22:00:00.000000,38.0,4.6
06/05/2018 23:00:00.000000,36.0,4.8
06/06/2018 00:00:00.000000,21.0,4.9
06/06/2018 01:00:00.000000,21.0,4.1
06/06/2018 02:00:00.000000,36.0,4.4
06/06/2018 03:00:00.000000,29.0,4.3
06/06/2018 04:00:00.000000,37.0,4.3
06/06/2018 05:00:00.000000,,4.2
06/06/2018 06:00:00.000000,31.0,4.4
06/06/2018 07:00:00.000000,23.0,4.6
06/06/2018 08:00:00.000000,16.0,4.6
06/06/2018 09:00:00.000000,16.0,5.0
06/06/2018 10:00:00.000000,21.0,5.2
06/06/2018 11:00:00.000000,38.0,6.3
06/06/2018 12:00:00.000000,49.0,8.2
06/06/2018 13:00:00.000000,42.0,9.0
06/06/2018 14:00:00.000000,22.0,8.3
06/06/2018 15:00:00.000000,24.0,8.6
06/06/2018 16:00:00.000000,,8.9
06/06/2018 17:00:00.000000,,9.0
06/06/2018 18:00:00.000000,,8.7
06/06/2018 19:00:00.000000,19.0,7.6
06/06/2018 20:00:00.000000,13.0,7.1
06/06/2018 21:00:00.000000,35.0,7.1
06/06/2018 22:00:00.000000,43.0,7.3
06/06/2018 23:00:00.000000,39.0,7.6
06/07/2018 00:00:00.000000,38.0,7.3
06/07/2018 01:00:00.000000,39.0,6.9
06/07/2018 02:00:00.000000,17.0,8.1
06/07/2018 03:00:00.000000,9.0,5.7
06/07/2018 04:00:00.000000,22.0,4.6
06/07/2018 05:00:00.000000,,4.5
06/07/2018 06:00:00.000000,24.0,5.1
06/07/2018 07:00:00.000000,21.0,5.7
06/07/2018 08:00:00.000000,16.0,5.7
06/07/2018 09:00:00.000000,17.0,5.2
06/07/2018 10:00:00.000000,24.0,5.2
06/07/2018 11:00:00.000000,34.0,5.6
06/07/2018 12:00:00.000000,42.0,6.7
06/07/2018 13:00:00.000000,42.0,7.3
06/07/2018 14:00:00.000000,33.0,7.1
06/07/2018 15:00:00.000000,36.0,6.8
06/07/2018 16:00:00.000000,28.0,6.3
06/07/2018 17:00:00.000000,14.0,5.6
06/07/2018 18:00:00.000000,14.0,5.3
06/07/2018 19:00:00.000000,15.0,4.2
06/07/2018 20:00:00.000000,35.0,4.2
06/07/2018 21:00:00.000000,26.0,4.4
06/07/2018 22:00:00.000000,7.0,4.3
06/07/2018 23:00:00.000000,6.0,3.7
06/08/2018 00:00:00.000000,10.0,3.4
06/08/2018 01:00:00.000000,35.0,4.1
06/08/2018 02:00:00.000000,27.0,4.4
06/08/2018 03:00:00.000000,19.0,4.0
06/08/2018 04:00:00.000000,23.0,3.8
06/08/2018 05:00:00.000000,,4.0
06/08/2018 06:00:00.000000,31.0,4.4
06/08/2018 07:00:00.000000,24.0,4.6
06/08/2018 08:00:00.000000,24.0,4.8
06/08/2018 09:00:00.000000,30.0,5.1
06/08/2018 10:00:00.000000,35.0,5.7
06/08/2018 11:00:00.000000,43.0,7.2
06/08/2018 12:00:00.000000,44.0,8.4
06/08/2018 13:00:00.000000,38.0,8.5
06/08/2018 14:00:00.000000,33.0,7.7
06/08/2018 15:00:00.000000,32.0,6.9
06/08/2018 16:00:00.000000,27.0,6.2
06/08/2018 17:00:00.000000,15.0,4.9
06/08/2018 18:00:00.000000,21.0,4.5
06/08/2018 19:00:00.000000,17.0,4.3
06/08/2018 20:00:00.000000,29.0,4.8
06/08/2018 21:00:00.000000,29.0,4.5
06/08/2018 22:00:00.000000,25.0,4.3
06/08/2018 23:00:00.000000,21.0,4.1
06/09/2018 00:00:00.000000,19.0,3.6
06/09/2018 01:00:00.000000,7.0,3.3
06/09/2018 02:00:00.000000,8.0,3.6
06/09/2018 03:00:00.000000,10.0,3.9
06/09/2018 04:00:00.000000,29.0,4.5
06/09/2018 05:00:00.000000,,5.4
06/09/2018 06:00:00.000000,40.0,5.9
06/09/2018 07:00:00.000000,24.0,5.6
06/09/2018 08:00:00.000000,14.0,5.6
06/09/2018 09:00:00.000000,25.0,5.1
06/09/2018 10:00:00.000000,37.0,5.3
06/09/2018 11:00:00.000000,37.0,6.6
06/09/2018 12:00:00.000000,39.0,8.1
06/09/2018 13:00:00.000000,28.0,9.5
06/09/2018 14:00:00.000000,28.0,9.5
06/09/2018 15:00:00.000000,22.0,9.2
06/09/2018 16:00:00.000000,27.0,8.3
06/09/2018 17:00:00.000000,23.0,7.9
06/09/2018 18:00:00.000000,19.0,8.0
06/09/2018 19:00:00.000000,12.0,6.8
06/09/2018 20:00:00.000000,4.0,4.7
06/09/2018 21:00:00.000000,3.0,3.3
06/09/2018 22:00:00.000000,8.0,2.9
06/09/2018 23:00:00.000000,4.0,2.6
06/10/2018 00:00:00.000000,8.0,2.4
06/10/2018 01:00:00.000000,18.0,3.5
06/10/2018 02:00:00.000000,8.0,3.0
06/10/2018 03:00:00.000000,7.0,3.3
06/10/2018 04:00:00.000000,12.0,3.7
06/10/2018 05:00:00.000000,,4.4
06/10/2018 06:00:00.000000,31.0,5.2
06/10/2018 07:00:00.000000,32.0,5.5
06/10/2018 08:00:00.000000,37.0,5.5
06/10/2018 09:00:00.000000,38.0,6.6
06/10/2018 10:00:00.000000,36.0,7.4
06/10/2018 11:00:00.000000,28.0,7.6
06/10/2018 12:00:00.000000,28.0,8.6
06/10/2018 13:00:00.000000,24.0,9.2
06/10/2018 14:00:00.000000,21.0,9.8
06/10/2018 15:00:00.000000,21.0,8.4
06/10/2018 16:00:00.000000,6.0,6.6
06/10/2018 17:00:00.000000,3.0,5.4
06/10/2018 18:00:00.000000,7.0,4.1
06/10/2018 19:00:00.000000,14.0,3.6
06/10/2018 20:00:00.000000,23.0,3.4
06/10/2018 21:00:00.000000,13.0,2.8
06/10/2018 22:00:00.000000,16.0,2.6
06/10/2018 23:00:00.000000,16.0,3.1
06/11/2018 00:00:00.000000,22.0,2.9
06/11/2018 01:00:00.000000,29.0,3.0
06/11/2018 02:00:00.000000,28.0,3.9
06/11/2018 03:00:00.000000,24.0,3.5
06/11/2018 04:00:00.000000,34.0,3.4
06/11/2018 05:00:00.000000,,3.7
06/11/2018 06:00:00.000000,12.0,5.5
06/11/2018 07:00:00.000000,12.0,6.7
06/11/2018 08:00:00.000000,6.0,7.9
06/11/2018 09:00:00.000000,16.0,9.6
06/11/2018 10:00:00.000000,15.0,10.1
06/11/2018 11:00:00.000000,21.0,10.1
06/11/2018 12:00:00.000000,15.0,10.2
06/11/2018 13:00:00.000000,10.0,9.8
06/11/2018 14:00:00.000000,10.0,9.0
06/11/2018 15:00:00.000000,10.0,7.8
06/11/2018 16:00:00.000000,8.0,6.4
06/11/2018 17:00:00.000000,7.0,6.7
06/11/2018 18:00:00.000000,9.0,6.3
06/11/2018 19:00:00.000000,9.0,5.5
06/11/2018 20:00:00.000000,10.0,4.9
06/11/2018 21:00:00.000000,6.0,4.5
06/11/2018 22:00:00.000000,4.0,4.1
06/11/2018 23:00:00.000000,4.0,3.8
06/12/2018 00:00:00.000000,4.0,3.6
06/12/2018 01:00:00.000000,5.0,3.5
06/12/2018 02:00:00.000000,9.0,3.9
06/12/2018 03:00:00.000000,14.0,4.4
06/12/2018 04:00:00.000000,27.0,5.1
06/12/2018 05:00:00.000000,,5.3
06/12/2018 06:00:00.000000,40.0,6.3
06/12/2018 07:00:00.000000,45.0,7.0
06/12/2018 08:00:00.000000,43.0,7.6
06/12/2018 09:00:00.000000,38.0,8.1
06/12/2018 10:00:00.000000,33.0,7.9
06/12/2018 11:00:00.000000,46.0,8.9
06/12/2018 12:00:00.000000,53.0,10.8
06/12/2018 13:00:00.000000,27.0,10.6
06/12/2018 14:00:00.000000,17.0,9.4
06/12/2018 15:00:00.000000,28.0,9.2
06/12/2018 16:00:00.000000,23.0,8.9
06/12/2018 17:00:00.000000,21.0,8.9
06/12/2018 18:00:00.000000,18.0,8.5
06/12/2018 19:00:00.000000,16.0,8.3
06/12/2018 20:00:00.000000,13.0,7.3
06/12/2018 21:00:00.000000,11.0,6.8
06/12/2018 22:00:00.000000,11.0,6.0
06/12/2018 23:00:00.000000,6.0,5.6
06/13/2018 00:00:00.000000,6.0,5.5
06/13/2018 01:00:00.000000,14.0,5.9
06/13/2018 02:00:00.000000,31.0,6.4
06/13/2018 03:00:00.000000,22.0,6.3
06/13/2018 04:00:00.000000,33.0,6.4
06/13/2018 05:00:00.000000,,6.6
06/13/2018 06:00:00.000000,22.0,6.7
06/13/2018 07:00:00.000000,21.0,6.8
06/13/2018 08:00:00.000000,24.0,6.8
06/13/2018 09:00:00.000000,26.0,7.1
06/13/2018 10:00:00.000000,35.0,7.8
06/13/2018 11:00:00.000000,35.0,8.7
06/13/2018 12:00:00.000000,27.0,10.3
06/13/2018 13:00:00.000000,35.0,11.8
06/13/2018 14:00:00.000000,38.0,11.4
06/13/2018 15:00:00.000000,42.0,11.4
06/13/2018 16:00:00.000000,43.0,11.5
06/13/2018 17:00:00.000000,35.0,11.0
06/13/2018 18:00:00.000000,36.0,10.5
06/13/2018 19:00:00.000000,29.0,10.2
06/13/2018 20:00:00.000000,14.0,8.9
06/13/2018 21:00:00.000000,32.0,7.9
06/13/2018 22:00:00.000000,19.0,6.8
06/13/2018 23:00:00.000000,21.0,5.6
06/14/2018 00:00:00.000000,22.0,4.7
06/14/2018 01:00:00.000000,8.0,6.8
06/14/2018 02:00:00.000000,13.0,5.5
06/14/2018 03:00:00.000000,30.0,5.4
06/14/2018 04:00:00.000000,38.0,5.6
06/14/2018 05:00:00.000000,,5.3
06/14/2018 06:00:00.000000,8.0,5.0
06/14/2018 07:00:00.000000,19.0,5.1
06/14/2018 08:00:00.000000,16.0,5.1
06/14/2018 09:00:00.000000,24.0,5.4
06/14/2018 10:00:00.000000,32.0,6.3
06/14/2018 11:00:00.000000,41.0,7.1
06/14/2018 12:00:00.000000,45.0,8.0
06/14/2018 13:00:00.000000,48.0,8.9
06/14/2018 14:00:00.000000,48.0,9.2
06/14/2018 15:00:00.000000,45.0,10.0
06/14/2018 16:00:00.000000,34.0,10.5
06/14/2018 17:00:00.000000,36.0,10.8
06/14/2018 18:00:00.000000,26.0,10.5
06/14/2018 19:00:00.000000,32.0,8.9
06/14/2018 20:00:00.000000,32.0,7.7
06/14/2018 21:00:00.000000,23.0,6.6
06/14/2018 22:00:00.000000,10.0,6.5
06/14/2018 23:00:00.000000,8.0,5.3
06/15/2018 00:00:00.000000,8.0,6.1
06/15/2018 01:00:00.000000,9.0,6.1
06/15/2018 02:00:00.000000,22.0,5.1
06/15/2018 03:00:00.000000,48.0,5.9
06/15/2018 04:00:00.000000,45.0,6.2
06/15/2018 05:00:00.000000,,3.1
06/15/2018 06:00:00.000000,24.0,1.5
06/15/2018 07:00:00.000000,25.0,0.7
06/15/2018 08:00:00.000000,29.0,0.7
