InstrumentName, Rocky Flats - North
02/09/2022 00:00:00.000000,54.0
02/09/2022 01:00:00.000000,54.0
02/09/2022 02:00:00.000000,55.0
02/09/2022 03:00:00.000000,54.0
02/09/2022 04:00:00.000000,54.0
02/09/2022 05:00:00.000000,54.0
02/09/2022 06:00:00.000000,54.0
02/09/2022 07:00:00.000000,54.0
02/09/2022 08:00:00.000000,54.0
02/09/2022 11:00:00.000000,53.0
02/09/2022 12:00:00.000000,50.0
02/09/2022 13:00:00.000000,47.0
02/09/2022 14:00:00.000000,34.0
02/09/2022 15:00:00.000000,37.0
02/09/2022 16:00:00.000000,50.0
02/09/2022 17:00:00.000000,50.0
02/09/2022 18:00:00.000000,50.0
02/09/2022 19:00:00.000000,47.0
02/09/2022 20:00:00.000000,47.0
02/09/2022 21:00:00.000000,45.0
02/09/2022 22:00:00.000000,45.0
02/09/2022 23:00:00.000000,44.0
02/10/2022 00:00:00.000000,45.0
02/10/2022 01:00:00.000000,39.0
02/10/2022 02:00:00.000000,43.0
02/10/2022 03:00:00.000000,48.0
02/10/2022 04:00:00.000000,40.0
02/10/2022 05:00:00.000000,36.0
02/10/2022 06:00:00.000000,33.0
02/10/2022 07:00:00.000000,32.0
02/10/2022 08:00:00.000000,29.0
02/10/2022 10:00:00.000000,33.0
02/10/2022 11:00:00.000000,44.0
02/10/2022 12:00:00.000000,47.0
02/10/2022 13:00:00.000000,47.0
02/10/2022 16:00:00.000000,47.0
02/10/2022 17:00:00.000000,47.0
02/10/2022 18:00:00.000000,46.0
02/10/2022 19:00:00.000000,45.0
02/10/2022 20:00:00.000000,45.0
02/10/2022 21:00:00.000000,45.0
02/11/2022 15:00:00.000000,47.0
02/11/2022 16:00:00.000000,47.0
02/11/2022 17:00:00.000000,46.0
02/11/2022 18:00:00.000000,45.0
02/11/2022 19:00:00.000000,45.0
02/11/2022 20:00:00.000000,46.0
02/11/2022 21:00:00.000000,46.0
02/11/2022 22:00:00.000000,47.0
02/11/2022 23:00:00.000000,46.0
02/12/2022 00:00:00.000000,47.0
02/12/2022 01:00:00.000000,46.0
02/12/2022 02:00:00.000000,45.0
02/12/2022 03:00:00.000000,42.0
02/12/2022 04:00:00.000000,42.0
02/12/2022 05:00:00.000000,42.0
02/12/2022 06:00:00.000000,41.0
02/12/2022 07:00:00.000000,41.0
02/12/2022 08:00:00.000000,42.0
02/12/2022 10:00:00.000000,40.0
02/12/2022 11:00:00.000000,42.0
02/12/2022 12:00:00.000000,45.0
02/12/2022 13:00:00.000000,48.0
02/12/2022 14:00:00.000000,49.0
02/12/2022 15:00:00.000000,50.0
02/12/2022 16:00:00.000000,49.0
02/12/2022 17:00:00.000000,47.0
02/12/2022 18:00:00.000000,43.0
02/12/2022 19:00:00.000000,46.0
02/12/2022 20:00:00.000000,48.0
02/12/2022 21:00:00.000000,48.0
02/12/2022 22:00:00.000000,48.0
02/12/2022 23:00:00.000000,47.0
02/13/2022 00:00:00.000000,45.0
02/13/2022 01:00:00.000000,43.0
02/13/2022 02:00:00.000000,44.0
02/13/2022 03:00:00.000000,43.0
02/13/2022 04:00:00.000000,40.0
02/13/2022 05:00:00.000000,42.0
02/13/2022 06:00:00.000000,47.0
02/13/2022 07:00:00.000000,50.0
02/13/2022 08:00:00.000000,50.0
02/13/2022 10:00:00.000000,50.0
02/13/2022 11:00:00.000000,51.0
02/13/2022 12:00:00.000000,50.0
02/13/2022 13:00:00.000000,50.0
02/13/2022 14:00:00.000000,52.0
02/13/2022 15:00:00.000000,53.0
02/13/2022 16:00:00.000000,53.0
02/13/2022 17:00:00.000000,53.0
02/13/2022 18:00:00.000000,53.0
02/13/2022 19:00:00.000000,53.0
02/13/2022 20:00:00.000000,52.0
02/13/2022 21:00:00.000000,52.0
02/13/2022 22:00:00.000000,51.0
02/13/2022 23:00:00.000000,51.0
02/14/2022 00:00:00.000000,50.0
02/14/2022 01:00:00.000000,50.0
02/14/2022 02:00:00.000000,51.0
02/14/2022 03:00:00.000000,51.0
02/14/2022 04:00:00.000000,51.0
02/14/2022 05:00:00.000000,50.0
02/14/2022 06:00:00.000000,49.0
02/14/2022 08:00:00.000000,50.0
02/14/2022 10:00:00.000000,49.0
02/14/2022 11:00:00.000000,49.0
02/14/2022 12:00:00.000000,44.0
02/14/2022 13:00:00.000000,48.0
02/14/2022 14:00:00.000000,48.0
02/14/2022 15:00:00.000000,46.0
02/14/2022 16:00:00.000000,27.0
02/14/2022 17:00:00.000000,30.0
02/14/2022 18:00:00.000000,38.0
02/14/2022 19:00:00.000000,38.0
02/14/2022 20:00:00.000000,39.0
02/14/2022 21:00:00.000000,33.0
02/14/2022 22:00:00.000000,36.0
02/14/2022 23:00:00.000000,32.0
02/15/2022 00:00:00.000000,42.0
02/15/2022 01:00:00.000000,48.0
02/15/2022 11:00:00.000000,53.0
02/15/2022 12:00:00.000000,52.0
02/15/2022 13:00:00.000000,53.0
02/15/2022 14:00:00.000000,51.0
02/15/2022 15:00:00.000000,51.0
02/15/2022 16:00:00.000000,47.0
02/15/2022 17:00:00.000000,34.0
02/15/2022 18:00:00.000000,49.0
02/15/2022 19:00:00.000000,49.0
02/15/2022 20:00:00.000000,46.0
02/15/2022 21:00:00.000000,54.0
02/15/2022 22:00:00.000000,50.0
02/15/2022 23:00:00.000000,42.0
02/16/2022 00:00:00.000000,38.0
02/16/2022 01:00:00.000000,51.0
02/16/2022 02:00:00.000000,52.0
02/16/2022 03:00:00.000000,53.0
02/16/2022 04:00:00.000000,53.0
02/16/2022 05:00:00.000000,47.0
02/16/2022 06:00:00.000000,27.0
02/16/2022 07:00:00.000000,29.0
02/16/2022 08:00:00.000000,28.0
02/16/2022 10:00:00.000000,26.0
02/16/2022 11:00:00.000000,22.0
02/16/2022 12:00:00.000000,18.0
02/16/2022 13:00:00.000000,17.0
02/16/2022 14:00:00.000000,17.0
02/16/2022 15:00:00.000000,19.0
02/16/2022 16:00:00.000000,21.0
02/16/2022 17:00:00.000000,18.0
02/16/2022 18:00:00.000000,21.0
02/16/2022 19:00:00.000000,22.0
02/16/2022 20:00:00.000000,22.0
02/16/2022 21:00:00.000000,21.0
02/16/2022 22:00:00.000000,23.0
02/16/2022 23:00:00.000000,24.0
02/17/2022 00:00:00.000000,27.0
02/17/2022 01:00:00.000000,26.0
02/17/2022 02:00:00.000000,29.0
02/17/2022 03:00:00.000000,34.0
02/17/2022 04:00:00.000000,37.0
02/17/2022 05:00:00.000000,38.0
02/17/2022 06:00:00.000000,39.0
02/17/2022 07:00:00.000000,41.0
02/17/2022 08:00:00.000000,40.0
02/17/2022 10:00:00.000000,38.0
02/17/2022 11:00:00.000000,39.0
02/17/2022 12:00:00.000000,37.0
02/17/2022 13:00:00.000000,35.0
02/17/2022 14:00:00.000000,35.0
02/17/2022 15:00:00.000000,37.0
02/17/2022 16:00:00.000000,37.0
02/17/2022 17:00:00.000000,38.0
02/17/2022 18:00:00.000000,39.0
02/17/2022 19:00:00.000000,42.0
02/17/2022 20:00:00.000000,43.0
02/17/2022 21:00:00.000000,44.0
02/17/2022 22:00:00.000000,44.0
02/17/2022 23:00:00.000000,42.0
02/18/2022 00:00:00.000000,41.0
02/18/2022 01:00:00.000000,43.0
02/18/2022 02:00:00.000000,46.0
02/18/2022 03:00:00.000000,41.0
02/18/2022 04:00:00.000000,37.0
02/18/2022 05:00:00.000000,42.0
02/18/2022 06:00:00.000000,46.0
02/18/2022 07:00:00.000000,47.0
02/18/2022 08:00:00.000000,47.0
02/18/2022 10:00:00.000000,46.0
02/18/2022 11:00:00.000000,46.0
02/18/2022 12:00:00.000000,46.0
02/18/2022 13:00:00.000000,46.0
02/18/2022 14:00:00.000000,46.0
02/18/2022 15:00:00.000000,46.0
02/18/2022 16:00:00.000000,44.0
02/18/2022 17:00:00.000000,38.0
02/18/2022 18:00:00.000000,38.0
02/18/2022 19:00:00.000000,40.0
02/18/2022 20:00:00.000000,39.0
02/18/2022 21:00:00.000000,39.0
02/18/2022 22:00:00.000000,41.0
02/18/2022 23:00:00.000000,40.0
02/19/2022 00:00:00.000000,39.0
02/19/2022 01:00:00.000000,45.0
02/19/2022 02:00:00.000000,42.0
02/19/2022 03:00:00.000000,44.0
02/19/2022 04:00:00.000000,45.0
02/19/2022 05:00:00.000000,44.0
02/19/2022 06:00:00.000000,45.0
02/19/2022 07:00:00.000000,46.0
02/19/2022 08:00:00.000000,47.0
02/19/2022 10:00:00.000000,48.0
02/19/2022 11:00:00.000000,47.0
02/19/2022 12:00:00.000000,47.0
02/19/2022 13:00:00.000000,49.0
02/19/2022 14:00:00.000000,47.0
02/19/2022 15:00:00.000000,42.0
02/19/2022 16:00:00.000000,40.0
02/19/2022 17:00:00.000000,44.0
02/19/2022 18:00:00.000000,42.0
02/19/2022 19:00:00.000000,49.0
02/19/2022 20:00:00.000000,51.0
02/19/2022 21:00:00.000000,52.0
02/19/2022 22:00:00.000000,52.0
02/19/2022 23:00:00.000000,52.0
02/20/2022 00:00:00.000000,50.0
02/20/2022 01:00:00.000000,51.0
02/20/2022 02:00:00.000000,51.0
02/20/2022 03:00:00.000000,50.0
02/20/2022 04:00:00.000000,51.0
02/20/2022 05:00:00.000000,50.0
02/20/2022 06:00:00.000000,50.0
02/20/2022 07:00:00.000000,50.0
02/20/2022 10:00:00.000000,49.0
02/20/2022 11:00:00.000000,49.0
02/20/2022 12:00:00.000000,49.0
02/20/2022 13:00:00.000000,49.0
02/20/2022 14:00:00.000000,49.0
02/20/2022 16:00:00.000000,50.0
02/20/2022 17:00:00.000000,50.0
02/20/2022 18:00:00.000000,51.0
02/20/2022 19:00:00.000000,50.0
02/20/2022 20:00:00.000000,51.0
02/20/2022 21:00:00.000000,53.0
02/20/2022 22:00:00.000000,53.0
02/20/2022 23:00:00.000000,51.0
02/21/2022 00:00:00.000000,46.0
02/21/2022 01:00:00.000000,46.0
02/21/2022 02:00:00.000000,47.0
02/21/2022 03:00:00.000000,47.0
02/21/2022 04:00:00.000000,45.0
02/21/2022 05:00:00.000000,45.0
02/21/2022 06:00:00.000000,47.0
02/21/2022 07:00:00.000000,43.0
02/21/2022 08:00:00.000000,44.0
02/21/2022 10:00:00.000000,42.0
02/21/2022 11:00:00.000000,45.0
02/21/2022 12:00:00.000000,46.0
02/21/2022 13:00:00.000000,46.0
02/21/2022 14:00:00.000000,44.0
02/21/2022 15:00:00.000000,40.0
02/21/2022 16:00:00.000000,44.0
02/21/2022 17:00:00.000000,41.0
02/21/2022 18:00:00.000000,26.0
02/21/2022 19:00:00.000000,21.0
02/21/2022 20:00:00.000000,23.0
02/21/2022 21:00:00.000000,24.0
02/21/2022 22:00:00.000000,24.0
02/21/2022 23:00:00.000000,24.0
02/22/2022 00:00:00.000000,25.0
02/22/2022 01:00:00.000000,27.0
02/22/2022 02:00:00.000000,27.0
02/22/2022 03:00:00.000000,29.0
02/22/2022 04:00:00.000000,31.0
02/22/2022 05:00:00.000000,31.0
02/22/2022 06:00:00.000000,31.0
02/22/2022 07:00:00.000000,30.0
02/22/2022 08:00:00.000000,30.0
02/22/2022 10:00:00.000000,27.0
02/22/2022 11:00:00.000000,29.0
02/22/2022 12:00:00.000000,29.0
02/22/2022 13:00:00.000000,29.0
02/22/2022 14:00:00.000000,29.0
02/22/2022 16:00:00.000000,33.0
02/22/2022 17:00:00.000000,34.0
02/22/2022 18:00:00.000000,35.0
02/22/2022 19:00:00.000000,35.0
02/22/2022 20:00:00.000000,36.0
02/22/2022 21:00:00.000000,37.0
02/22/2022 22:00:00.000000,37.0
02/22/2022 23:00:00.000000,35.0
02/23/2022 00:00:00.000000,34.0
02/23/2022 01:00:00.000000,33.0
02/23/2022 02:00:00.000000,33.0
02/23/2022 03:00:00.000000,35.0
02/23/2022 04:00:00.000000,34.0
02/23/2022 05:00:00.000000,35.0
02/23/2022 06:00:00.000000,34.0
02/23/2022 07:00:00.000000,34.0
02/23/2022 08:00:00.000000,35.0
02/23/2022 10:00:00.000000,35.0
02/23/2022 12:00:00.000000,31.0
02/23/2022 13:00:00.000000,35.0
02/23/2022 14:00:00.000000,35.0
02/23/2022 15:00:00.000000,35.0
02/23/2022 16:00:00.000000,36.0
02/23/2022 17:00:00.000000,37.0
02/23/2022 18:00:00.000000,38.0
02/23/2022 19:00:00.000000,40.0
02/23/2022 20:00:00.000000,40.0
02/23/2022 21:00:00.000000,40.0
02/23/2022 22:00:00.000000,40.0
02/23/2022 23:00:00.000000,38.0
02/24/2022 00:00:00.000000,36.0
02/24/2022 01:00:00.000000,37.0
02/24/2022 02:00:00.000000,36.0
02/24/2022 03:00:00.000000,34.0
02/24/2022 04:00:00.000000,34.0
02/24/2022 05:00:00.000000,33.0
02/24/2022 06:00:00.000000,32.0
02/24/2022 08:00:00.000000,34.0
02/24/2022 10:00:00.000000,33.0
02/24/2022 11:00:00.000000,33.0
02/24/2022 12:00:00.000000,33.0
02/24/2022 13:00:00.000000,32.0
02/24/2022 14:00:00.000000,32.0
02/24/2022 15:00:00.000000,33.0
02/24/2022 16:00:00.000000,35.0
02/24/2022 17:00:00.000000,36.0
02/24/2022 18:00:00.000000,37.0
02/24/2022 19:00:00.000000,38.0
02/24/2022 20:00:00.000000,43.0
02/24/2022 21:00:00.000000,46.0
02/24/2022 22:00:00.000000,42.0
02/25/2022 01:00:00.000000,31.0
02/25/2022 02:00:00.000000,31.0
02/25/2022 03:00:00.000000,32.0
02/25/2022 05:00:00.000000,29.0
02/25/2022 06:00:00.000000,31.0
02/25/2022 07:00:00.000000,31.0
02/25/2022 08:00:00.000000,32.0
02/25/2022 10:00:00.000000,34.0
02/25/2022 11:00:00.000000,29.0
02/25/2022 12:00:00.000000,29.0
02/25/2022 13:00:00.000000,33.0
02/25/2022 14:00:00.000000,35.0
02/25/2022 15:00:00.000000,39.0
02/25/2022 16:00:00.000000,41.0
02/25/2022 17:00:00.000000,44.0
02/25/2022 18:00:00.000000,45.0
02/25/2022 19:00:00.000000,43.0
02/25/2022 21:00:00.000000,49.0
02/25/2022 22:00:00.000000,49.0
02/25/2022 23:00:00.000000,49.0
02/26/2022 00:00:00.000000,47.0
02/26/2022 01:00:00.000000,46.0
02/26/2022 02:00:00.000000,44.0
02/26/2022 03:00:00.000000,42.0
02/26/2022 05:00:00.000000,42.0
02/26/2022 06:00:00.000000,41.0
02/26/2022 07:00:00.000000,38.0
02/26/2022 08:00:00.000000,45.0
02/26/2022 10:00:00.000000,46.0
02/26/2022 11:00:00.000000,40.0
02/26/2022 12:00:00.000000,44.0
02/26/2022 13:00:00.000000,49.0
02/26/2022 14:00:00.000000,49.0
02/26/2022 15:00:00.000000,44.0
02/26/2022 16:00:00.000000,42.0
02/26/2022 17:00:00.000000,43.0
02/26/2022 18:00:00.000000,40.0
02/26/2022 19:00:00.000000,38.0
02/26/2022 20:00:00.000000,40.0
02/26/2022 21:00:00.000000,47.0
02/26/2022 22:00:00.000000,49.0
02/26/2022 23:00:00.000000,51.0
02/27/2022 00:00:00.000000,48.0
02/27/2022 01:00:00.000000,44.0
02/27/2022 02:00:00.000000,39.0
02/27/2022 03:00:00.000000,40.0
02/27/2022 05:00:00.000000,40.0
02/27/2022 06:00:00.000000,47.0
02/27/2022 07:00:00.000000,50.0
02/27/2022 08:00:00.000000,49.0
02/27/2022 10:00:00.000000,46.0
02/27/2022 11:00:00.000000,48.0
02/27/2022 12:00:00.000000,50.0
02/27/2022 13:00:00.000000,50.0
02/27/2022 14:00:00.000000,52.0
02/27/2022 15:00:00.000000,48.0
02/27/2022 16:00:00.000000,46.0
02/27/2022 17:00:00.000000,46.0
02/27/2022 18:00:00.000000,48.0
02/27/2022 19:00:00.000000,50.0
02/27/2022 20:00:00.000000,53.0
02/27/2022 21:00:00.000000,56.0
02/27/2022 22:00:00.000000,47.0
02/27/2022 23:00:00.000000,44.0
02/28/2022 00:00:00.000000,44.0
02/28/2022 01:00:00.000000,45.0
02/28/2022 02:00:00.000000,48.0
02/28/2022 03:00:00.000000,40.0
02/28/2022 05:00:00.000000,46.0
02/28/2022 06:00:00.000000,43.0
02/28/2022 07:00:00.000000,46.0
02/28/2022 08:00:00.000000,53.0
02/28/2022 10:00:00.000000,55.0
02/28/2022 11:00:00.000000,53.0
02/28/2022 12:00:00.000000,52.0
02/28/2022 13:00:00.000000,52.0
02/28/2022 14:00:00.000000,51.0
02/28/2022 16:00:00.000000,51.0
02/28/2022 17:00:00.000000,50.0
02/28/2022 18:00:00.000000,52.0
02/28/2022 19:00:00.000000,51.0
02/28/2022 20:00:00.000000,51.0
02/28/2022 21:00:00.000000,47.0
02/28/2022 22:00:00.000000,48.0
02/28/2022 23:00:00.000000,49.0
                
