InstrumentName, La Casa,,,,,
09/03/2018 16:00:00.000000,,,30.0,,,
09/03/2018 18:00:00.000000,,,42.0,,,
09/03/2018 19:00:00.000000,,,46.0,,,
09/03/2018 20:00:00.000000,,,56.0,,,
09/03/2018 21:00:00.000000,,,54.0,,,
09/04/2018 00:00:00.000000,,,57.0,,,
09/04/2018 01:00:00.000000,,,56.0,,,
09/04/2018 03:00:00.000000,,,42.0,,,
09/04/2018 04:00:00.000000,,,44.0,,,
09/04/2018 06:00:00.000000,,,41.0,,,
09/04/2018 08:00:00.000000,,,39.0,,7.9,
09/04/2018 09:00:00.000000,,,34.0,,,
09/04/2018 10:00:00.000000,,,26.0,,,
09/04/2018 11:00:00.000000,,,24.0,,,
09/04/2018 12:00:00.000000,,,8.0,,,
09/04/2018 13:00:00.000000,,,16.0,,,
09/04/2018 14:00:00.000000,,,15.0,,,
09/04/2018 15:00:00.000000,,,22.0,,,
09/04/2018 16:00:00.000000,,,38.0,,,
09/04/2018 17:00:00.000000,,,32.0,,,
09/04/2018 18:00:00.000000,,,52.0,,,
09/04/2018 19:00:00.000000,,,59.0,,,
09/04/2018 20:00:00.000000,,,62.0,,,
09/04/2018 21:00:00.000000,,,59.0,,,
09/04/2018 22:00:00.000000,,,65.0,,,
09/05/2018 00:00:00.000000,,,58.0,,,
09/05/2018 01:00:00.000000,,,52.0,,,
09/05/2018 02:00:00.000000,,,43.0,,,
09/05/2018 03:00:00.000000,,,45.0,,,
09/05/2018 04:00:00.000000,,,40.0,,,
09/05/2018 05:00:00.000000,,,37.0,,,
09/05/2018 06:00:00.000000,,,37.0,,,
09/05/2018 08:00:00.000000,,,37.0,12.0,5.1,
09/05/2018 09:00:00.000000,,,35.0,,,
09/05/2018 10:00:00.000000,,,32.0,,,
09/05/2018 11:00:00.000000,,,32.0,,,
09/05/2018 12:00:00.000000,,,28.0,,,
09/05/2018 13:00:00.000000,,,21.0,,,
09/05/2018 14:00:00.000000,,,16.0,,,
09/05/2018 15:00:00.000000,,,20.0,,,
09/05/2018 17:00:00.000000,,,27.0,,,
09/05/2018 18:00:00.000000,,,27.0,,,
09/05/2018 19:00:00.000000,,,30.0,,,
09/05/2018 20:00:00.000000,,,35.0,,,
09/05/2018 22:00:00.000000,,,27.0,,,
09/05/2018 23:00:00.000000,,,30.0,,,
09/06/2018 00:00:00.000000,,,28.0,,,
09/06/2018 01:00:00.000000,,,30.0,,,
09/06/2018 02:00:00.000000,,,26.0,,,
09/06/2018 03:00:00.000000,,,24.0,,,
09/06/2018 04:00:00.000000,,,18.0,,,
09/06/2018 05:00:00.000000,,,22.0,,,
09/06/2018 06:00:00.000000,,,22.0,,,
09/06/2018 08:00:00.000000,,,22.0,,4.5,
09/06/2018 09:00:00.000000,,,18.0,,,
09/06/2018 10:00:00.000000,,,14.0,,,
09/06/2018 11:00:00.000000,,,10.0,,,
09/06/2018 12:00:00.000000,,,1.0,,,
09/06/2018 13:00:00.000000,,,8.0,,,
09/06/2018 14:00:00.000000,,,10.0,,,
09/06/2018 15:00:00.000000,,,11.0,,,
09/06/2018 16:00:00.000000,,,23.0,,,
09/06/2018 17:00:00.000000,,,27.0,,,
09/06/2018 18:00:00.000000,,,26.0,,,
09/06/2018 19:00:00.000000,,,41.0,,,
09/06/2018 20:00:00.000000,,,45.0,,,
09/06/2018 21:00:00.000000,,,48.0,,,
09/06/2018 22:00:00.000000,,,46.0,,,
09/06/2018 23:00:00.000000,,,44.0,,,
09/07/2018 00:00:00.000000,,,44.0,,,
09/07/2018 01:00:00.000000,,,40.0,,,
09/07/2018 02:00:00.000000,,,35.0,,,
09/07/2018 03:00:00.000000,,,25.0,,,
09/07/2018 04:00:00.000000,,,25.0,,,
09/07/2018 05:00:00.000000,,,12.0,,,
09/07/2018 06:00:00.000000,,,14.0,,,
09/07/2018 09:00:00.000000,,,15.0,,,
09/07/2018 13:00:00.000000,,,13.0,11.0,7.5,
09/07/2018 14:00:00.000000,,,15.0,,,
09/07/2018 15:00:00.000000,,,18.0,,,
09/07/2018 16:00:00.000000,,,29.0,,,
09/07/2018 17:00:00.000000,,,32.0,,,
09/07/2018 18:00:00.000000,,,33.0,,,
09/07/2018 19:00:00.000000,,,45.0,,,
09/07/2018 20:00:00.000000,,,45.0,,,
09/07/2018 21:00:00.000000,,,47.0,,,
09/07/2018 23:00:00.000000,,,48.0,,,
09/08/2018 00:00:00.000000,,,46.0,,,
09/08/2018 01:00:00.000000,,,45.0,,,
09/08/2018 02:00:00.000000,,,33.0,,,
09/08/2018 03:00:00.000000,,,29.0,,,
09/08/2018 04:00:00.000000,,,10.0,,,
09/08/2018 05:00:00.000000,,,19.0,,,
09/08/2018 06:00:00.000000,,,22.0,,,
09/08/2018 08:00:00.000000,,,23.0,15.0,7.4,
09/08/2018 09:00:00.000000,,,18.0,,,
09/08/2018 10:00:00.000000,,,17.0,,,
09/08/2018 11:00:00.000000,,,10.0,,,
09/08/2018 12:00:00.000000,,,12.0,,,
09/08/2018 13:00:00.000000,,,11.0,,,
09/08/2018 14:00:00.000000,,,15.0,,,
09/08/2018 15:00:00.000000,,,16.0,,,
09/08/2018 16:00:00.000000,,,29.0,,,
09/08/2018 17:00:00.000000,,,43.0,,,
09/08/2018 18:00:00.000000,,,38.0,,,
09/08/2018 19:00:00.000000,,,63.0,,,
09/08/2018 20:00:00.000000,,,56.0,,,
09/08/2018 21:00:00.000000,,,68.0,,,
09/08/2018 22:00:00.000000,,,63.0,,,
09/08/2018 23:00:00.000000,,,61.0,,,
09/09/2018 00:00:00.000000,,,61.0,,,
09/09/2018 01:00:00.000000,,,62.0,,,
09/09/2018 02:00:00.000000,,,58.0,,,
09/09/2018 03:00:00.000000,,,57.0,,,
09/09/2018 04:00:00.000000,,,50.0,,,
09/09/2018 08:00:00.000000,,,39.0,10.0,5.0,
09/09/2018 10:00:00.000000,,,37.0,,,
09/09/2018 11:00:00.000000,,,32.0,,,
09/09/2018 12:00:00.000000,,,28.0,,,
09/09/2018 13:00:00.000000,,,14.0,,,
09/09/2018 14:00:00.000000,,,23.0,,,
09/09/2018 15:00:00.000000,,,22.0,,,
09/09/2018 16:00:00.000000,,,25.0,,,
09/09/2018 17:00:00.000000,,,38.0,,,
09/09/2018 18:00:00.000000,,,36.0,,,
09/09/2018 19:00:00.000000,,,50.0,,,
09/09/2018 20:00:00.000000,,,48.0,,,
09/09/2018 21:00:00.000000,,,55.0,,,
09/09/2018 22:00:00.000000,,,52.0,,,
09/10/2018 01:00:00.000000,,,37.0,,,
09/10/2018 02:00:00.000000,,,16.0,,,
09/10/2018 03:00:00.000000,,,24.0,,,
09/10/2018 04:00:00.000000,,,9.0,,,
09/10/2018 05:00:00.000000,,,20.0,,,
09/10/2018 06:00:00.000000,,,29.0,,,
09/10/2018 08:00:00.000000,,,,,7.1,
09/10/2018 09:00:00.000000,,,21.0,,,
09/10/2018 10:00:00.000000,,,15.0,,,
09/10/2018 11:00:00.000000,,,11.0,,,
09/10/2018 12:00:00.000000,,,8.0,,,
09/10/2018 13:00:00.000000,,,7.0,,,
09/10/2018 14:00:00.000000,,,10.0,,,
09/10/2018 15:00:00.000000,,,12.0,,,
09/10/2018 16:00:00.000000,,,12.0,,,
09/10/2018 17:00:00.000000,,,18.0,,,
09/10/2018 18:00:00.000000,,,38.0,,,
09/10/2018 19:00:00.000000,,,33.0,,,
09/10/2018 20:00:00.000000,,,54.0,,,
09/10/2018 21:00:00.000000,,,47.0,,,
09/10/2018 22:00:00.000000,,,56.0,,,
09/10/2018 23:00:00.000000,,,50.0,,,
09/11/2018 00:00:00.000000,,,51.0,,,
09/11/2018 01:00:00.000000,,,50.0,,,
09/11/2018 02:00:00.000000,,,48.0,,,
09/11/2018 03:00:00.000000,,,44.0,,,
09/11/2018 04:00:00.000000,,,40.0,,,
09/11/2018 05:00:00.000000,,,37.0,,,
09/11/2018 06:00:00.000000,,,36.0,,,
09/11/2018 08:00:00.000000,,,32.0,,3.9,
09/11/2018 10:00:00.000000,,,32.0,,,
09/11/2018 11:00:00.000000,,,24.0,,,
09/11/2018 12:00:00.000000,,,22.0,,,
09/11/2018 14:00:00.000000,,,9.0,,5.5,
09/11/2018 15:00:00.000000,,,18.0,,,
09/11/2018 16:00:00.000000,,,30.0,,,
09/11/2018 17:00:00.000000,,,41.0,,,
09/11/2018 18:00:00.000000,,,43.0,,,
09/11/2018 19:00:00.000000,,,39.0,,,
09/11/2018 20:00:00.000000,,,46.0,,,
09/11/2018 21:00:00.000000,,,44.0,,,
09/11/2018 22:00:00.000000,,,44.0,,,
09/12/2018 00:00:00.000000,,,43.0,,,
09/12/2018 01:00:00.000000,,,34.0,,,
09/12/2018 02:00:00.000000,,,27.0,,,
09/12/2018 03:00:00.000000,,,22.0,,,
09/12/2018 04:00:00.000000,,,18.0,,,
09/12/2018 05:00:00.000000,,,17.0,,,
09/12/2018 06:00:00.000000,,,16.0,,,
09/12/2018 08:00:00.000000,,,16.0,12.0,4.6,
09/12/2018 13:00:00.000000,,,11.0,,,
09/12/2018 14:00:00.000000,,,12.0,,,
09/12/2018 15:00:00.000000,,,17.0,,,
09/12/2018 16:00:00.000000,,,23.0,,,
09/12/2018 17:00:00.000000,,,28.0,,,
09/12/2018 18:00:00.000000,,,36.0,,,
09/12/2018 19:00:00.000000,,,51.0,,,
09/12/2018 20:00:00.000000,,,51.0,,,
09/12/2018 21:00:00.000000,,,49.0,,,
09/13/2018 00:00:00.000000,,,44.0,,,
09/13/2018 01:00:00.000000,,,36.0,,,
09/13/2018 02:00:00.000000,,,33.0,,,
09/13/2018 03:00:00.000000,,,26.0,,,
09/13/2018 04:00:00.000000,,,13.0,,,
09/13/2018 05:00:00.000000,,,19.0,,,
09/13/2018 06:00:00.000000,,,16.0,,,
09/13/2018 08:00:00.000000,,,10.0,12.0,3.5,
09/13/2018 09:00:00.000000,,,5.0,,,
09/13/2018 10:00:00.000000,,,13.0,,,
09/13/2018 11:00:00.000000,,,25.0,,,
09/13/2018 12:00:00.000000,,,17.0,,,
09/13/2018 13:00:00.000000,,,14.0,,,
09/13/2018 14:00:00.000000,,,9.0,,,
09/13/2018 15:00:00.000000,,,19.0,,,
09/13/2018 16:00:00.000000,,,20.0,,,
09/13/2018 17:00:00.000000,,,23.0,,,
09/13/2018 18:00:00.000000,,,36.0,,,
09/13/2018 19:00:00.000000,,,34.0,,,
09/13/2018 20:00:00.000000,,,37.0,,,
09/13/2018 21:00:00.000000,,,38.0,,,
09/13/2018 22:00:00.000000,,,41.0,,,
09/14/2018 00:00:00.000000,,,40.0,,,
09/14/2018 01:00:00.000000,,,37.0,,,
09/14/2018 02:00:00.000000,,,35.0,,,
09/14/2018 03:00:00.000000,,,29.0,,,
09/14/2018 04:00:00.000000,,,23.0,,,
09/14/2018 05:00:00.000000,,,6.0,,,
09/14/2018 06:00:00.000000,,,11.0,,,
09/14/2018 08:00:00.000000,,,1.0,14.0,4.2,
09/14/2018 09:00:00.000000,,,2.0,,,
09/14/2018 13:00:00.000000,,,3.0,,,
09/14/2018 14:00:00.000000,,,6.0,,,
09/14/2018 15:00:00.000000,,,10.0,,,
09/14/2018 16:00:00.000000,,,15.0,,,
09/14/2018 17:00:00.000000,,,21.0,,,
09/14/2018 18:00:00.000000,,,28.0,,,
09/14/2018 19:00:00.000000,,,34.0,,,
09/14/2018 20:00:00.000000,,,44.0,,,
09/14/2018 21:00:00.000000,,,42.0,,,
09/15/2018 00:00:00.000000,,,39.0,,,
09/15/2018 01:00:00.000000,,,29.0,,,
09/15/2018 02:00:00.000000,,,23.0,,,
09/15/2018 03:00:00.000000,,,15.0,,,
09/15/2018 04:00:00.000000,,,17.0,,,
09/15/2018 05:00:00.000000,,,10.0,,,
09/15/2018 06:00:00.000000,,,11.0,,,
09/15/2018 08:00:00.000000,,,6.0,29.0,8.9,
09/15/2018 09:00:00.000000,,,7.0,,,
09/15/2018 10:00:00.000000,,,6.0,,,
09/15/2018 11:00:00.000000,,,1.0,,,
09/15/2018 12:00:00.000000,,,5.0,,,
09/15/2018 13:00:00.000000,,,7.0,,,
09/15/2018 14:00:00.000000,,,7.0,,,
09/15/2018 15:00:00.000000,,,11.0,,,
09/15/2018 16:00:00.000000,,,27.0,,,
09/15/2018 17:00:00.000000,,,37.0,,,
09/15/2018 18:00:00.000000,,,34.0,,,
09/15/2018 19:00:00.000000,,,41.0,,,
09/15/2018 20:00:00.000000,,,57.0,,,
09/15/2018 21:00:00.000000,,,51.0,,,
09/15/2018 22:00:00.000000,,,51.0,,,
09/15/2018 23:00:00.000000,,,50.0,,,
09/16/2018 00:00:00.000000,,,46.0,,,
09/16/2018 01:00:00.000000,,,40.0,,,
09/16/2018 02:00:00.000000,,,28.0,,,
09/16/2018 03:00:00.000000,,,35.0,,,
09/16/2018 04:00:00.000000,,,32.0,,,
09/16/2018 05:00:00.000000,,,29.0,,,
09/16/2018 06:00:00.000000,,,30.0,,,
09/16/2018 08:00:00.000000,,,29.0,16.0,4.9,
09/16/2018 10:00:00.000000,,,23.0,,,
09/16/2018 11:00:00.000000,,,20.0,,,
09/16/2018 12:00:00.000000,,,14.0,,,
09/16/2018 13:00:00.000000,,,7.0,,,
09/16/2018 14:00:00.000000,,,16.0,,,
09/16/2018 15:00:00.000000,,,22.0,,,
09/16/2018 16:00:00.000000,,,33.0,,,
09/16/2018 17:00:00.000000,,,30.0,,,
09/16/2018 18:00:00.000000,,,38.0,,,
09/16/2018 19:00:00.000000,,,44.0,,,
09/16/2018 20:00:00.000000,,,54.0,,,
09/16/2018 21:00:00.000000,,,52.0,,,
09/16/2018 22:00:00.000000,,,52.0,,,
09/16/2018 23:00:00.000000,,,49.0,,,
09/17/2018 00:00:00.000000,,,45.0,,,
09/17/2018 01:00:00.000000,,,24.0,,,
09/17/2018 02:00:00.000000,,,33.0,,,
09/17/2018 03:00:00.000000,,,32.0,,,
09/17/2018 04:00:00.000000,,,29.0,,,
09/17/2018 05:00:00.000000,,,28.0,,,
09/17/2018 06:00:00.000000,,,31.0,,,
09/17/2018 08:00:00.000000,,,26.0,17.0,8.6,
09/17/2018 09:00:00.000000,,,21.0,,,
09/17/2018 10:00:00.000000,,,11.0,,,
09/17/2018 11:00:00.000000,,,5.0,,,
09/17/2018 12:00:00.000000,,,1.0,,,
09/17/2018 13:00:00.000000,,,2.0,,,
09/17/2018 14:00:00.000000,,,6.0,,,
09/17/2018 15:00:00.000000,,,11.0,,,
09/17/2018 16:00:00.000000,,,18.0,,,
09/17/2018 17:00:00.000000,,,46.0,,,
09/17/2018 18:00:00.000000,,,34.0,,,
09/17/2018 19:00:00.000000,,,41.0,,,
09/17/2018 20:00:00.000000,,,46.0,,,
09/17/2018 21:00:00.000000,,,46.0,,,
09/17/2018 22:00:00.000000,,,46.0,,,
09/18/2018 00:00:00.000000,,,35.0,,,
09/18/2018 01:00:00.000000,,,12.0,,,
09/18/2018 02:00:00.000000,,,5.0,,,
09/18/2018 03:00:00.000000,,,26.0,,,
09/18/2018 04:00:00.000000,,,19.0,,,
09/18/2018 05:00:00.000000,,,24.0,,,
09/18/2018 06:00:00.000000,,,23.0,,,
09/18/2018 08:00:00.000000,,,24.0,22.0,6.7,
09/18/2018 09:00:00.000000,,,22.0,,,
09/18/2018 10:00:00.000000,,,15.0,,,
09/18/2018 11:00:00.000000,,,15.0,,,
09/18/2018 12:00:00.000000,,,11.0,,,
09/18/2018 13:00:00.000000,,,6.0,,,
09/18/2018 14:00:00.000000,,,7.0,,,
09/18/2018 15:00:00.000000,,,17.0,,,
09/18/2018 16:00:00.000000,,,17.0,,,
09/18/2018 17:00:00.000000,,,23.0,,,
09/18/2018 18:00:00.000000,,,32.0,,,
09/18/2018 19:00:00.000000,,,56.0,,,
09/18/2018 20:00:00.000000,,,56.0,,,
09/18/2018 22:00:00.000000,,,44.0,,,
09/18/2018 23:00:00.000000,,,44.0,,,
09/19/2018 01:00:00.000000,,,33.0,,,
09/19/2018 02:00:00.000000,,,32.0,,,
09/19/2018 03:00:00.000000,,,22.0,,,
09/19/2018 04:00:00.000000,,,27.0,,,
09/19/2018 05:00:00.000000,,,26.0,,,
09/19/2018 06:00:00.000000,,,22.0,,,
09/19/2018 08:00:00.000000,,,19.0,27.0,,
09/19/2018 10:00:00.000000,,,13.0,,,
09/19/2018 11:00:00.000000,,,10.0,,,
09/19/2018 12:00:00.000000,,,8.0,,,
09/19/2018 13:00:00.000000,,,3.0,,,
09/19/2018 15:00:00.000000,,,10.0,,,
09/19/2018 16:00:00.000000,,,24.0,,,
09/19/2018 17:00:00.000000,,,36.0,,,
09/19/2018 18:00:00.000000,,,31.0,,,
09/19/2018 19:00:00.000000,,,49.0,,,
09/19/2018 20:00:00.000000,,,49.0,,,
09/19/2018 21:00:00.000000,,,43.0,,,
09/19/2018 22:00:00.000000,,,46.0,,,
09/19/2018 23:00:00.000000,,,44.0,,,
09/20/2018 00:00:00.000000,,,37.0,,,
09/20/2018 01:00:00.000000,,,25.0,,,
09/20/2018 02:00:00.000000,,,29.0,,,
09/20/2018 03:00:00.000000,,,25.0,,,
09/20/2018 04:00:00.000000,,,21.0,,,
09/20/2018 05:00:00.000000,,,21.0,,,
09/20/2018 06:00:00.000000,,,17.0,,,
09/20/2018 08:00:00.000000,,,17.0,,8.4,
09/20/2018 09:00:00.000000,,,17.0,,,
09/20/2018 10:00:00.000000,,,16.0,,,
09/20/2018 11:00:00.000000,,,12.0,,,
09/20/2018 12:00:00.000000,,,4.0,,,
09/20/2018 13:00:00.000000,,,8.0,,,
09/20/2018 14:00:00.000000,,,8.0,,,
09/20/2018 15:00:00.000000,,,9.0,,,
09/20/2018 16:00:00.000000,,,18.0,,,
09/20/2018 17:00:00.000000,,,17.0,,,
09/20/2018 18:00:00.000000,,,23.0,,,
09/20/2018 19:00:00.000000,,,42.0,,,
09/20/2018 20:00:00.000000,,,49.0,,,
09/20/2018 21:00:00.000000,,,53.0,,,
09/20/2018 22:00:00.000000,,,47.0,,,
09/20/2018 23:00:00.000000,,,49.0,,,
09/21/2018 00:00:00.000000,,,47.0,,,
09/21/2018 01:00:00.000000,,,45.0,,,
09/21/2018 02:00:00.000000,,,47.0,,,
09/21/2018 03:00:00.000000,,,43.0,,,
09/21/2018 04:00:00.000000,,,34.0,,,
09/21/2018 05:00:00.000000,,,34.0,,,
09/21/2018 06:00:00.000000,,,27.0,,,
09/21/2018 08:00:00.000000,,,23.0,21.0,10.8,
09/21/2018 11:00:00.000000,,,16.0,,,
09/21/2018 12:00:00.000000,,,18.0,,,
09/21/2018 13:00:00.000000,,,17.0,,,
09/21/2018 14:00:00.000000,,,22.0,,,
09/21/2018 15:00:00.000000,,,28.0,,,
09/21/2018 16:00:00.000000,,,34.0,,,
09/21/2018 17:00:00.000000,,,40.0,,,
09/21/2018 19:00:00.000000,,,45.0,,,
09/21/2018 20:00:00.000000,,,55.0,,,
09/21/2018 21:00:00.000000,,,53.0,,,
09/21/2018 22:00:00.000000,,,56.0,,,
09/21/2018 23:00:00.000000,,,54.0,,,
09/22/2018 00:00:00.000000,,,51.0,,,
09/22/2018 01:00:00.000000,,,46.0,,,
09/22/2018 02:00:00.000000,,,40.0,,,
09/22/2018 03:00:00.000000,,,39.0,,,
09/22/2018 05:00:00.000000,,,33.0,,,
09/22/2018 08:00:00.000000,,,29.0,16.0,7.4,
09/22/2018 09:00:00.000000,,,26.0,,,
09/22/2018 10:00:00.000000,,,22.0,,,
09/22/2018 11:00:00.000000,,,19.0,,,
09/22/2018 12:00:00.000000,,,7.0,,,
09/22/2018 13:00:00.000000,,,13.0,,,
09/22/2018 14:00:00.000000,,,9.0,,,
09/22/2018 15:00:00.000000,,,17.0,,,
09/22/2018 16:00:00.000000,,,21.0,,,
09/22/2018 17:00:00.000000,,,28.0,,,
09/22/2018 18:00:00.000000,,,35.0,,,
09/22/2018 19:00:00.000000,,,43.0,,,
09/22/2018 20:00:00.000000,,,48.0,,,
09/22/2018 21:00:00.000000,,,57.0,,,
09/22/2018 22:00:00.000000,,,54.0,,,
09/23/2018 00:00:00.000000,,,51.0,,,
09/23/2018 01:00:00.000000,,,48.0,,,
09/23/2018 02:00:00.000000,,,41.0,,,
09/23/2018 03:00:00.000000,,,34.0,,,
09/23/2018 04:00:00.000000,,,27.0,,,
09/23/2018 05:00:00.000000,,,20.0,,,
09/23/2018 06:00:00.000000,,,7.0,,,
09/23/2018 08:00:00.000000,,,3.0,,12.2,
09/23/2018 09:00:00.000000,,,9.0,,,
09/23/2018 10:00:00.000000,,,10.0,,,
09/23/2018 11:00:00.000000,,,12.0,,,
09/23/2018 12:00:00.000000,,,19.0,,,
09/23/2018 13:00:00.000000,,,18.0,,,
09/23/2018 14:00:00.000000,,,26.0,,,
09/23/2018 15:00:00.000000,,,34.0,,,
09/23/2018 16:00:00.000000,,,32.0,,,
09/23/2018 17:00:00.000000,,,37.0,,,
09/23/2018 18:00:00.000000,,,52.0,,,
09/23/2018 19:00:00.000000,,,54.0,,,
09/23/2018 20:00:00.000000,,,52.0,,,
09/23/2018 21:00:00.000000,,,56.0,,,
09/23/2018 22:00:00.000000,,,56.0,,,
09/23/2018 23:00:00.000000,,,53.0,,,
09/24/2018 00:00:00.000000,,,50.0,,,
09/24/2018 01:00:00.000000,,,43.0,,,
09/24/2018 02:00:00.000000,,,42.0,,,
09/24/2018 04:00:00.000000,,,31.0,,,
09/24/2018 05:00:00.000000,,,32.0,,,
09/24/2018 06:00:00.000000,,,28.0,,,
09/24/2018 08:00:00.000000,,,,16.0,7.0,
09/24/2018 09:00:00.000000,,,25.0,,,
09/24/2018 10:00:00.000000,,,25.0,,,
09/24/2018 13:00:00.000000,,,24.0,,,
09/24/2018 14:00:00.000000,,,24.0,,,
09/24/2018 16:00:00.000000,,,29.0,,,
09/24/2018 18:00:00.000000,,,35.0,31.0,6.5,
09/24/2018 19:00:00.000000,,,41.0,,,
09/24/2018 20:00:00.000000,,,41.0,,,
09/24/2018 22:00:00.000000,,,43.0,,,
09/24/2018 23:00:00.000000,,,43.0,,,
09/25/2018 00:00:00.000000,,,42.0,,,
09/25/2018 01:00:00.000000,,,41.0,,,
09/25/2018 02:00:00.000000,,,33.0,,,
09/25/2018 03:00:00.000000,,,33.0,,,
09/25/2018 04:00:00.000000,,,33.0,,,
09/25/2018 05:00:00.000000,,,35.0,,,
09/25/2018 06:00:00.000000,,,38.0,,,
09/25/2018 08:00:00.000000,,,34.0,11.0,5.7,
09/25/2018 09:00:00.000000,,,31.0,,,
09/25/2018 10:00:00.000000,,,29.0,,,
09/25/2018 11:00:00.000000,,,29.0,,,
09/25/2018 12:00:00.000000,,,28.0,,,
09/25/2018 13:00:00.000000,,,29.0,,,
09/25/2018 16:00:00.000000,,,31.0,,,
09/25/2018 17:00:00.000000,,,33.0,,,
09/25/2018 19:00:00.000000,,,39.0,,,
09/25/2018 20:00:00.000000,,,42.0,,,
09/26/2018 00:00:00.000000,,,46.0,,,
09/26/2018 02:00:00.000000,,,38.0,,,
09/26/2018 03:00:00.000000,,,31.0,,,
09/26/2018 04:00:00.000000,,,33.0,,,
09/26/2018 06:00:00.000000,,,32.0,,,
09/26/2018 08:00:00.000000,,,27.0,17.0,3.6,
09/26/2018 09:00:00.000000,,,25.0,,,
09/26/2018 11:00:00.000000,,,23.0,,,
09/26/2018 12:00:00.000000,,,18.0,,,
09/26/2018 19:00:00.000000,,,31.0,,,
09/26/2018 20:00:00.000000,,,33.0,,,
09/26/2018 21:00:00.000000,,,36.0,,,
09/26/2018 22:00:00.000000,,,40.0,,,
09/26/2018 23:00:00.000000,,,46.0,,,
09/27/2018 00:00:00.000000,,,35.0,,,
09/27/2018 01:00:00.000000,,,30.0,,,
09/27/2018 02:00:00.000000,,,3.0,,,
09/27/2018 03:00:00.000000,,,6.0,,,
09/27/2018 04:00:00.000000,,,6.0,,,
09/27/2018 06:00:00.000000,,,6.0,,,
09/27/2018 08:00:00.000000,,,13.0,24.0,8.3,
09/27/2018 09:00:00.000000,,,15.0,,,
09/27/2018 10:00:00.000000,,,16.0,,,
09/27/2018 11:00:00.000000,,,16.0,,,
09/27/2018 12:00:00.000000,,,3.0,,,
09/27/2018 13:00:00.000000,,,6.0,,,
09/27/2018 14:00:00.000000,,,12.0,,,
09/27/2018 15:00:00.000000,,,14.0,,,
09/27/2018 16:00:00.000000,,,30.0,,,
09/27/2018 17:00:00.000000,,,27.0,,,
09/27/2018 18:00:00.000000,,,36.0,,,
09/27/2018 19:00:00.000000,,,55.0,,,
09/27/2018 20:00:00.000000,,,55.0,,,
09/27/2018 22:00:00.000000,,,44.0,,,
09/27/2018 23:00:00.000000,,,46.0,,,
09/28/2018 00:00:00.000000,,,41.0,,,
09/28/2018 01:00:00.000000,,,34.0,,,
09/28/2018 02:00:00.000000,,,32.0,,,
09/28/2018 03:00:00.000000,,,28.0,,,
09/28/2018 04:00:00.000000,,,26.0,,,
09/28/2018 05:00:00.000000,,,27.0,,,
09/28/2018 06:00:00.000000,,,25.0,,,
09/28/2018 08:00:00.000000,,,26.0,31.0,6.2,
09/28/2018 09:00:00.000000,,,26.0,,,
09/28/2018 10:00:00.000000,,,23.0,,,
09/28/2018 13:00:00.000000,,,17.0,,,
09/28/2018 14:00:00.000000,,,17.0,,,
09/28/2018 15:00:00.000000,,,15.0,,,
09/28/2018 17:00:00.000000,,,17.0,,,
09/28/2018 20:00:00.000000,,,23.0,,,
09/28/2018 21:00:00.000000,,,25.0,,,
09/28/2018 22:00:00.000000,,,24.0,,,
09/28/2018 23:00:00.000000,,,23.0,,,
09/29/2018 02:00:00.000000,,,19.0,,,
09/29/2018 05:00:00.000000,,,14.0,,,
09/29/2018 06:00:00.000000,,,12.0,,,
09/29/2018 08:00:00.000000,,,8.0,,9.5,
09/29/2018 09:00:00.000000,,,4.0,,,
09/29/2018 10:00:00.000000,,,1.0,,,
09/29/2018 11:00:00.000000,,,1.0,,,
09/29/2018 14:00:00.000000,,,2.0,,,
09/29/2018 15:00:00.000000,,,5.0,,,
09/29/2018 16:00:00.000000,,,10.0,,,
09/29/2018 17:00:00.000000,,,9.0,,,
09/29/2018 18:00:00.000000,,,13.0,,,
09/29/2018 19:00:00.000000,,,24.0,,,
09/29/2018 20:00:00.000000,,,26.0,,,
09/29/2018 21:00:00.000000,,,27.0,,,
09/29/2018 22:00:00.000000,,,32.0,,,
09/29/2018 23:00:00.000000,,,31.0,,,
09/30/2018 00:00:00.000000,,,23.0,,,
09/30/2018 01:00:00.000000,,,9.0,,,
09/30/2018 02:00:00.000000,,,25.0,,,
09/30/2018 03:00:00.000000,,,24.0,,,
09/30/2018 04:00:00.000000,,,21.0,,,
09/30/2018 05:00:00.000000,,,24.0,,,
09/30/2018 06:00:00.000000,,,22.0,,,
09/30/2018 08:00:00.000000,,,19.0,19.0,7.4,
09/30/2018 09:00:00.000000,,,15.0,,,
09/30/2018 10:00:00.000000,,,14.0,,,
09/30/2018 11:00:00.000000,,,10.0,,,
09/30/2018 12:00:00.000000,,,11.0,,,
09/30/2018 13:00:00.000000,,,11.0,,,
09/30/2018 14:00:00.000000,,,12.0,,,
09/30/2018 15:00:00.000000,,,12.0,,,
09/30/2018 17:00:00.000000,,,12.0,,,
09/30/2018 18:00:00.000000,,,15.0,,,
09/30/2018 19:00:00.000000,,,17.0,,,
09/30/2018 20:00:00.000000,,,19.0,,,
09/30/2018 21:00:00.000000,,,22.0,,,
09/30/2018 22:00:00.000000,,,26.0,,,
09/30/2018 23:00:00.000000,,,25.0,,,
                
